midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
66	0.568889	0.0754648	0	0	0	0	1	4	4
60	0.737234	0.168345	0	0	0	0	1	4	4
62	0.905578	0.0638549	0	0	0	0	1	4	4
62	1.08553	0.15093	0	0	0	0	1	4	4
61	1.36417	0.191565	0	0	0	0	1	4	4
61	1.61959	0.203175	0	0	0	0	1	4	4
56	1.85179	0.18576	0	0	0	0	1	4	4
56	2.29878	0.0928798	0	0	0	0	1	4	4
65	5.79918	0.0812702	0	0	0	0	1	4	4
66	5.95011	0.150929	0	0	0	0	1	4	4
67	6.10104	0.2322	0	0	0	0	1	4	4
66	6.4029	0.0928798	0	0	0	0	1	4	4
76	6.49578	0.214785	0	0	0	0	1	4	4
66	7.5639	0.0696602	0	0	0	0	1	4	4
65	7.70322	0.3483	0	0	0	0	1	4	4
60	8.59138	0.249615	0	0	0	0	1	4	4
57	9.14866	0.16254	0	0	0	0	1	4	4
58	11.8596	0.0232201	0	0	0	0	1	4	4
62	11.8828	0.116099	0	0	0	0	1	4	4
61	12.1266	0.24381	0	0	0	0	1	4	4
61	12.4923	0.22059	0	0	0	0	1	4	4
60	15.3078	0.145125	0	0	0	0	1	4	4
60	15.4529	0.0986843	0	0	0	0	1	4	4
60	15.5516	0.179955	0	0	0	0	1	4	4
60	15.7315	0.121905	0	0	0	0	1	4	4
60	16.0102	0.307665	0	0	0	0	1	4	4
59	19.5918	0.0290241	0	0	0	0	1	4	4
66	19.6731	0.0232182	0	0	0	0	1	4	4
66	19.7021	0.0290241	0	0	0	0	1	4	4
67	19.7834	0.185759	0	0	0	0	1	4	4
68	19.9808	0.278641	0	0	0	0	1	4	4
67	20.2594	0.150928	0	0	0	0	1	4	4
66	21.3333	0.0870762	0	0	0	0	1	4	4
62	21.4959	0.12771	0	0	0	0	1	4	4
61	21.6932	0.238005	0	0	0	0	1	4	4
60	22.2041	0.267031	0	0	0	0	1	4	4
60	22.4711	0.162539	0	0	0	0	1	4	4
65	25.8206	0.13932	0	0	0	0	1	4	4
67	26.0296	0.261223	0	0	0	0	1	4	4
67	26.3256	0.586304	0	0	0	0	1	4	4
60	27.0512	0.18576	0	0	0	0	1	4	4
60	27.237	0.150928	0	0	0	0	1	4	4
56	27.3879	0.0232201	0	0	0	0	1	4	4
62	28.2239	0.1161	0	0	0	0	1	4	4
60	28.4212	0.0986843	0	0	0	0	1	4	4
60	28.5489	0.278641	0	0	0	0	1	4	4
60	29.1004	0.197369	0	0	0	0	1	4	4
