midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
57	0.934603	0.179955	0	0	0	0	1	4	4
57	1.38739	0.133515	0	0	0	0	1	4	4
59	1.87501	0.133515	0	0	0	0	1	4	4
56	2.00853	0.12771	0	0	0	0	1	4	4
60	2.798	0.29025	0	0	0	0	1	4	4
60	3.08825	0.319274	0	0	0	0	1	4	4
62	3.73261	0.238005	0	0	0	0	1	4	4
60	4.52789	0.18576	0	0	0	0	1	4	4
56	4.71365	0.0406351	0	0	0	0	1	4	4
57	5.18966	0.22059	0	0	0	0	1	4	4
57	5.68308	0.121904	0	0	0	0	1	4	4
55	5.80499	0.0928798	0	0	0	0	1	4	4
56	6.23456	0.168345	0	0	0	0	1	4	4
55	6.93116	0.26703	0	0	0	0	1	4	4
59	8.50431	0.301859	0	0	0	0	1	4	4
58	8.96871	0.15093	0	0	0	0	1	4	4
57	9.11964	0.18576	0	0	0	0	1	4	4
57	9.45052	0.319274	0	0	0	0	1	4	4
61	10.4258	0.330885	0	0	0	0	1	4	4
61	10.7566	0.0638542	0	0	0	0	1	4	4
61	10.8669	0.24381	0	0	0	0	1	4	4
61	11.2965	0.25542	0	0	0	0	1	4	4
58	11.8073	0.0290251	0	0	0	0	1	4	4
60	12.0686	0.127709	0	0	0	0	1	4	4
60	12.7536	0.20898	0	0	0	0	1	4	4
59	13.1889	0.272834	0	0	0	0	1	4	4
58	14.1932	0.127709	0	0	0	0	1	4	4
55	14.6634	0.26703	0	0	0	0	1	4	4
58	16.0856	0.17415	0	0	0	0	1	4	4
59	16.4978	0.110294	0	0	0	0	1	4	4
61	16.8054	0.104488	0	0	0	0	1	4	4
60	16.9099	0.1161	0	0	0	0	1	4	4
66	17.7284	0.162539	0	0	0	0	1	4	4
62	18.2044	0.238005	0	0	0	0	1	4	4
61	18.4424	0.156734	0	0	0	0	1	4	4
61	18.6398	0.394739	0	0	0	0	1	4	4
57	19.6731	0.435373	0	0	0	0	1	4	4
60	20.3233	0.16254	0	0	0	0	1	4	4
57	20.4858	0.214785	0	0	0	0	1	4	4
56	20.7006	0.0406342	0	0	0	0	1	4	4
62	20.8225	0.325079	0	0	0	0	1	4	4
60	21.3507	0.232199	0	0	0	0	1	4	4
61	21.7861	0.17415	0	0	0	0	1	4	4
57	22.2854	0.232201	0	0	0	0	1	4	4
53	22.8542	0.185759	0	0	0	0	1	4	4
65	23.5973	0.0522442	0	0	0	0	1	4	4
65	23.6495	0.278641	0	0	0	0	1	4	4
63	23.9282	0.197369	0	0	0	0	1	4	4
64	24.3171	0.505033	0	0	0	0	1	4	4
61	25.5071	0.545668	0	0	0	0	1	4	4
62	26.2385	0.336689	0	0	0	0	1	4	4
61	27.2254	0.261223	0	0	0	0	1	4	4
62	27.9046	0.133516	0	0	0	0	1	4	4
57	28.1484	0.179955	0	0	0	0	1	4	4
60	28.3632	0.330885	0	0	0	0	1	4	4
59	28.8334	0.249615	0	0	0	0	1	4	4
