midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
81	0.0754649	0.0464399	0	0	0	0	1	4	4
85	0.22059	0.0522449	0	0	0	0	1	4	4
83	0.313469	0.0232199	0	0	0	0	1	4	4
66	1.24227	0.0290248	0	0	0	0	1	4	4
66	1.27129	0.133515	0	0	0	0	1	4	4
66	1.40481	0.029025	0	0	0	0	1	4	4
67	1.46286	0.03483	0	0	0	0	1	4	4
67	1.57896	0.0522449	0	0	0	0	1	4	4
67	1.68925	0.313469	0	0	0	0	1	4	4
66	2.00272	0.121905	0	0	0	0	1	4	4
67	2.18848	0.110295	0	0	0	0	1	4	4
68	2.29878	0.19737	0	0	0	0	1	4	4
69	2.51356	0.110295	0	0	0	0	1	4	4
69	3.0302	0.191565	0	0	0	0	1	4	4
66	3.22177	0.19737	0	0	0	0	1	4	4
64	3.43655	0.17415	0	0	0	0	1	4	4
64	3.77324	0.2322	0	0	0	0	1	4	4
64	4.00544	0.22059	0	0	0	0	1	4	4
71	14.17	0.603719	0	0	0	0	1	4	4
70	14.8666	0.1161	0	0	0	0	1	4	4
69	14.9827	0.116099	0	0	0	0	1	4	4
69	15.1626	0.26703	0	0	0	0	1	4	4
70	15.6677	0.307664	0	0	0	0	1	4	4
70	16.0102	0.528254	0	0	0	0	1	4	4
64	16.9854	0.220589	0	0	0	0	1	4	4
63	17.4208	0.168344	0	0	0	0	1	4	4
64	17.5891	0.0754642	0	0	0	0	1	4	4
65	17.6646	0.0638561	0	0	0	0	1	4	4
68	17.7342	0.690794	0	0	0	0	1	4	4
71	19.4641	0.0696602	0	0	0	0	1	4	4
70	19.6557	0.296055	0	0	0	0	1	4	4
70	20.0272	0.0870743	0	0	0	0	1	4	4
69	20.1956	0.1161	0	0	0	0	1	4	4
69	20.3117	0.18576	0	0	0	0	1	4	4
69	20.4974	0.150928	0	0	0	0	1	4	4
70	20.6483	0.0812702	0	0	0	0	1	4	4
70	20.9154	0.238005	0	0	0	0	1	4	4
70	21.1534	0.0870762	0	0	0	0	1	4	4
71	21.2405	0.510838	0	0	0	0	1	4	4
64	22.297	0.110294	0	0	0	0	1	4	4
64	22.6801	0.0812702	0	0	0	0	1	4	4
64	22.7614	0.145124	0	0	0	0	1	4	4
64	23.1329	0.203175	0	0	0	0	1	4	4
62	23.3361	0.0580502	0	0	0	0	1	4	4
61	23.3941	0.0232201	0	0	0	0	1	4	4
69	24.5899	0.0986843	0	0	0	0	1	4	4
70	24.6886	0.0812702	0	0	0	0	1	4	4
69	24.7989	0.156734	0	0	0	0	1	4	4
69	24.9556	0.0232201	0	0	0	0	1	4	4
69	24.9847	0.0290241	0	0	0	0	1	4	4
69	25.0253	0.0348301	0	0	0	0	1	4	4
69	25.0659	0.0232201	0	0	0	0	1	4	4
69	25.095	0.0406361	0	0	0	0	1	4	4
69	25.2111	0.226395	0	0	0	0	1	4	4
69	25.4375	0.15093	0	0	0	0	1	4	4
67	26.1689	0.133514	0	0	0	0	1	4	4
65	26.3024	0.0580502	0	0	0	0	1	4	4
61	26.3605	0.0406361	0	0	0	0	1	4	4
69	27.1441	0.10449	0	0	0	0	1	4	4
69	27.2486	0.0232182	0	0	0	0	1	4	4
69	27.2776	0.0406342	0	0	0	0	1	4	4
69	27.4344	0.284445	0	0	0	0	1	4	4
67	27.9684	0.412153	0	0	0	0	1	4	4
69	28.4444	0.249615	0	0	0	0	1	4	4
