midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
72	3.19274	0.156735	0	0	0	0	1	4	4
72	3.34948	0.110295	0	0	0	0	1	4	4
72	3.45977	0.0232201	0	0	0	0	1	4	4
75	3.4888	0.0348299	0	0	0	0	1	4	4
63	3.50041	1.23066	0	0	0	0	1	4	4
62	4.73107	0.139319	0	0	0	0	1	4	4
62	4.9981	0.168345	0	0	0	0	1	4	4
60	5.24771	0.307664	0	0	0	0	1	4	4
60	5.71211	0.22059	0	0	0	0	1	4	4
57	6.24617	0.319274	0	0	0	0	1	4	4
57	6.56544	0.0986848	0	0	0	0	1	4	4
58	7.9122	0.458594	0	0	0	0	1	4	4
58	8.4985	0.110294	0	0	0	0	1	4	4
59	8.6088	0.0406351	0	0	0	0	1	4	4
57	8.69007	0.0232191	0	0	0	0	1	4	4
59	8.74231	0.1161	0	0	0	0	1	4	4
60	8.96871	0.10449	0	0	0	0	1	4	4
57	9.25896	0.26703	0	0	0	0	1	4	4
54	9.93814	0.208979	0	0	0	0	1	4	4
63	16.8054	0.615328	0	0	0	0	1	4	4
61	17.5253	0.238005	0	0	0	0	1	4	4
60	17.7633	0.319273	0	0	0	0	1	4	4
60	18.1986	0.307665	0	0	0	0	1	4	4
59	19.8124	0.261225	0	0	0	0	1	4	4
59	20.2188	0.18576	0	0	0	0	1	4	4
59	20.509	0.168346	0	0	0	0	1	4	4
60	20.7877	0.0986843	0	0	0	0	1	4	4
57	21.0489	0.348299	0	0	0	0	1	4	4
53	21.8035	0.0754642	0	0	0	0	1	4	4
0	21.879	0.238005	0	0	0	0	1	4	4
57	27.2022	0.278639	0	0	0	0	1	4	4
58	27.6724	0.197371	0	0	0	0	1	4	4
58	27.9684	0.232199	0	0	0	0	1	4	4
57	28.34	0.214785	0	0	0	0	1	4	4
58	28.7637	0.16254	0	0	0	0	1	4	4
57	29.1004	0.145124	0	0	0	0	1	4	4
58	29.3152	0.284445	0	0	0	0	1	4	4
