midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
81	1.89823	0.0580499	0	0	0	0	1	4	4
80	2.14785	0.0290251	0	0	0	0	1	4	4
80	2.17687	0.0290248	0	0	0	0	1	4	4
87	2.23492	0.0290251	0	0	0	0	1	4	4
78	2.40327	0.0870748	0	0	0	0	1	4	4
82	2.63546	0.0290248	0	0	0	0	1	4	4
81	2.66449	0.0290248	0	0	0	0	1	4	4
81	2.86766	0.0290248	0	0	0	0	1	4	4
81	2.90249	0.0232201	0	0	0	0	1	4	4
80	3.08245	0.0232198	0	0	0	0	1	4	4
82	3.12308	0.0232201	0	0	0	0	1	4	4
82	3.19274	0.179955	0	0	0	0	1	4	4
83	3.38431	0.0464399	0	0	0	0	1	4	4
70	3.65134	0.0406349	0	0	0	0	1	4	4
78	3.73841	0.0406349	0	0	0	0	1	4	4
71	4.00544	0.0928798	0	0	0	0	1	4	4
68	4.09832	0.0696597	0	0	0	0	1	4	4
78	4.16798	0.0464401	0	0	0	0	1	4	4
71	4.21442	0.0986848	0	0	0	0	1	4	4
70	4.31311	0.0522447	0	0	0	0	1	4	4
70	4.5395	0.0696597	0	0	0	0	1	4	4
71	4.60916	0.0580497	0	0	0	0	1	4	4
76	4.71946	0.0348301	0	0	0	0	1	4	4
70	4.98068	0.0870752	0	0	0	0	1	4	4
68	5.06776	0.0232196	0	0	0	0	1	4	4
80	5.09097	0.10449	0	0	0	0	1	4	4
71	5.19546	0.121905	0	0	0	0	1	4	4
70	5.45088	0.0812697	0	0	0	0	1	4	4
70	5.54957	0.0580497	0	0	0	0	1	4	4
78	5.64245	0.0348301	0	0	0	0	1	4	4
75	5.67728	0.0290246	0	0	0	0	1	4	4
70	5.89787	0.10449	0	0	0	0	1	4	4
69	6.03138	0.0406351	0	0	0	0	1	4	4
70	6.13007	0.13932	0	0	0	0	1	4	4
70	6.49578	0.10449	0	0	0	0	1	4	4
70	6.79184	0.0986848	0	0	0	0	1	4	4
69	6.89052	0.0232201	0	0	0	0	1	4	4
71	7.0937	0.0928798	0	0	0	0	1	4	4
