midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
62	0.290249	0.214785	0	0	0	0	1	4	4
60	0.505034	0.0580499	0	0	0	0	1	4	4
62	0.563084	0.255419	0	0	0	0	1	4	4
60	1.05651	0.0812699	0	0	0	0	1	4	4
57	1.25388	0.0696598	0	0	0	0	1	4	4
62	1.45125	0.0986849	0	0	0	0	1	4	4
61	1.68925	0.18576	0	0	0	0	1	4	4
59	1.96209	0.272834	0	0	0	0	1	4	4
61	2.23492	0.179955	0	0	0	0	1	4	4
0	2.41488	0.296054	0	0	0	0	1	4	4
54	3.05342	0.20898	0	0	0	0	1	4	4
56	3.2624	0.0580499	0	0	0	0	1	4	4
57	3.34948	0.0928798	0	0	0	0	1	4	4
56	6.13007	0.0696602	0	0	0	0	1	4	4
60	6.281	0.0406346	0	0	0	0	1	4	4
59	6.39129	0.0928798	0	0	0	0	1	4	4
60	7.53487	0.0638552	0	0	0	0	1	4	4
63	7.62776	0.0870748	0	0	0	0	1	4	4
59	8.35338	0.0348301	0	0	0	0	1	4	4
62	8.45206	0.191565	0	0	0	0	1	4	4
62	10.2922	0.150929	0	0	0	0	1	4	4
61	10.4432	0.0232201	0	0	0	0	1	4	4
59	10.5244	0.0232201	0	0	0	0	1	4	4
60	10.5535	0.127709	0	0	0	0	1	4	4
59	10.8669	0.104489	0	0	0	0	1	4	4
59	10.9714	0.0406351	0	0	0	0	1	4	4
61	11.163	0.121904	0	0	0	0	1	4	4
59	11.3662	0.17415	0	0	0	0	1	4	4
62	11.8306	0.133515	0	0	0	0	1	4	4
61	11.9641	0.371519	0	0	0	0	1	4	4
59	13.3399	0.150929	0	0	0	0	1	4	4
62	14.2687	0.0812702	0	0	0	0	1	4	4
63	14.3499	0.203175	0	0	0	0	1	4	4
59	15.3484	0.0232201	0	0	0	0	1	4	4
59	15.389	0.0870743	0	0	0	0	1	4	4
60	15.4761	0.0754652	0	0	0	0	1	4	4
58	15.5516	0.168344	0	0	0	0	1	4	4
56	15.7547	0.0812702	0	0	0	0	1	4	4
57	15.8418	0.0290251	0	0	0	0	1	4	4
58	15.8708	0.0348291	0	0	0	0	1	4	4
59	15.9347	0.0522451	0	0	0	0	1	4	4
62	17.2989	0.0464401	0	0	0	0	1	4	4
61	17.3801	0.0580482	0	0	0	0	1	4	4
61	17.7342	0.16254	0	0	0	0	1	4	4
62	18.1754	0.388935	0	0	0	0	1	4	4
59	18.6166	0.0522442	0	0	0	0	1	4	4
62	18.843	0.0754642	0	0	0	0	1	4	4
61	18.9823	0.203175	0	0	0	0	1	4	4
58	19.2145	0.16254	0	0	0	0	1	4	4
56	19.4119	0.0870743	0	0	0	0	1	4	4
56	20.1839	0.0232201	0	0	0	0	1	4	4
56	20.213	0.0232201	0	0	0	0	1	4	4
56	20.242	0.0754642	0	0	0	0	1	4	4
60	20.3813	0.0406342	0	0	0	0	1	4	4
59	20.4916	0.0290241	0	0	0	0	1	4	4
59	21.0024	0.238005	0	0	0	0	1	4	4
62	21.2405	0.267029	0	0	0	0	1	4	4
59	21.699	0.0406342	0	0	0	0	1	4	4
59	21.7513	0.0348301	0	0	0	0	1	4	4
57	21.9429	0.13932	0	0	0	0	1	4	4
60	22.0938	0.110294	0	0	0	0	1	4	4
60	22.2041	0.110296	0	0	0	0	1	4	4
57	22.4305	0.0580502	0	0	0	0	1	4	4
62	22.5582	0.10449	0	0	0	0	1	4	4
62	22.6627	0.104488	0	0	0	0	1	4	4
62	22.7672	0.15093	0	0	0	0	1	4	4
59	23.22	0.12771	0	0	0	0	1	4	4
61	23.3999	0.214785	0	0	0	0	1	4	4
62	24.2532	0.261225	0	0	0	0	1	4	4
61	25.629	0.191565	0	0	0	0	1	4	4
61	25.9309	0.342495	0	0	0	0	1	4	4
59	26.2734	0.15093	0	0	0	0	1	4	4
62	27.4982	0.029026	0	0	0	0	1	4	4
59	27.655	0.249613	0	0	0	0	1	4	4
59	27.9046	0.16254	0	0	0	0	1	4	4
