midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
76	5.16644	0.0290246	0	0	4.21277e-035	0	1	4	4
79	5.20127	0.0406351	0	0	4.21277e-035	0	1	4	4
70	6.24617	0.15093	0	0	4.21277e-035	0	1	4	4
68	6.4029	0.0232196	0	0	4.21277e-035	0	1	4	4
69	6.43773	0.0290251	0	0	4.21277e-035	0	1	4	4
64	6.46676	0.0232201	0	0	4.21277e-035	0	1	4	4
66	6.48998	0.238004	0	0	4.21277e-035	0	1	4	4
67	6.72798	0.121905	0	0	4.21277e-035	0	1	4	4
67	6.84989	0.12771	0	0	4.21277e-035	0	1	4	4
67	6.9776	0.0348301	0	0	4.21277e-035	0	1	4	4
67	7.02404	0.13932	0	0	4.21277e-035	0	1	4	4
64	7.18077	0.1161	0	0	4.21277e-035	0	1	4	4
65	7.39556	0.2322	0	0	4.21277e-035	0	1	4	4
75	12.8	0.0232191	0	0	4.21277e-035	0	1	4	4
76	12.8406	0.17415	0	0	4.21277e-035	0	1	4	4
54	12.8697	0.19737	0	0	4.21277e-035	0	1	4	4
55	13.2934	0.261225	0	0	4.21277e-035	0	1	4	4
53	13.6417	0.0754652	0	0	4.21277e-035	0	1	4	4
53	13.7172	0.139319	0	0	4.21277e-035	0	1	4	4
55	13.8565	0.1161	0	0	4.21277e-035	0	1	4	4
53	14.0365	0.162539	0	0	4.21277e-035	0	1	4	4
72	19.29	0.0348301	0	0	4.21277e-035	0	1	4	4
73	19.3364	0.029026	0	0	4.21277e-035	0	1	4	4
72	19.4061	0.0638561	0	0	4.21277e-035	0	1	4	4
67	19.7428	0.267031	0	0	4.21277e-035	0	1	4	4
66	20.0098	0.0870743	0	0	4.21277e-035	0	1	4	4
65	20.3523	0.0754662	0	0	4.21277e-035	0	1	4	4
73	20.4278	0.0580502	0	0	4.21277e-035	0	1	4	4
67	20.4858	0.104488	0	0	4.21277e-035	0	1	4	4
67	20.5903	0.191565	0	0	4.21277e-035	0	1	4	4
67	20.7819	0.0696602	0	0	4.21277e-035	0	1	4	4
72	25.78	0.0580482	0	0	4.21277e-035	0	1	4	4
65	25.8961	0.0522461	0	0	4.21277e-035	0	1	4	4
55	25.9367	0.301859	0	0	4.21277e-035	0	1	4	4
55	26.2385	0.319275	0	0	4.21277e-035	0	1	4	4
53	26.5578	0.150928	0	0	4.21277e-035	0	1	4	4
54	26.7088	0.145124	0	0	4.21277e-035	0	1	4	4
55	26.8539	0.208981	0	0	4.21277e-035	0	1	4	4
53	27.1209	0.632744	0	0	4.21277e-035	0	1	4	4
55	28.2297	0.435373	0	0	4.21277e-035	0	1	4	4
