midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
56	0.609524	0.10449	0	0	0	0	1	4	4
58	0.714014	0.261225	0	0	0	0	1	4	4
58	1.64862	0.0754648	0	0	0	0	1	4	4
0	1.72408	0.214785	0	0	0	0	1	4	4
60	1.93887	0.15093	0	0	0	0	1	4	4
60	2.0898	0.272835	0	0	0	0	1	4	4
52	3.73261	0.348299	0	0	0	0	1	4	4
58	4.08091	0.191565	0	0	0	0	1	4	4
61	4.34794	0.127709	0	0	0	0	1	4	4
58	4.5337	0.232199	0	0	0	0	1	4	4
56	5.06195	0.313469	0	0	0	0	1	4	4
56	5.4683	0.156734	0	0	0	0	1	4	4
51	5.73533	0.371519	0	0	0	0	1	4	4
53	6.10685	0.615329	0	0	0	0	1	4	4
52	6.73959	0.17415	0	0	0	0	1	4	4
53	6.91374	0.179955	0	0	0	0	1	4	4
53	7.11111	0.464399	0	0	0	0	1	4	4
53	7.57551	0.20898	0	0	0	0	1	4	4
53	7.78449	0.145125	0	0	0	0	1	4	4
51	10.4896	0.145124	0	0	0	0	1	4	4
56	10.6812	0.0928793	0	0	0	0	1	4	4
59	10.7741	0.0986853	0	0	0	0	1	4	4
56	11.0817	0.110294	0	0	0	0	1	4	4
59	11.2965	0.150929	0	0	0	0	1	4	4
56	11.5229	0.104489	0	0	0	0	1	4	4
60	11.6738	0.499229	0	0	0	0	1	4	4
61	12.1731	0.156734	0	0	0	0	1	4	4
69	14.0249	0.0580492	0	0	0	0	1	4	4
67	14.0829	0.0232201	0	0	0	0	1	4	4
70	14.1351	0.139319	0	0	0	0	1	4	4
58	14.1526	0.272835	0	0	0	0	1	4	4
60	14.4254	0.179955	0	0	0	0	1	4	4
59	14.6866	0.0696602	0	0	0	0	1	4	4
56	14.7563	0.284445	0	0	0	0	1	4	4
56	15.0407	0.435373	0	0	0	0	1	4	4
55	15.4761	0.400545	0	0	0	0	1	4	4
53	15.8766	0.133514	0	0	0	0	1	4	4
52	16.0102	0.238005	0	0	0	0	1	4	4
63	17.653	0.226395	0	0	0	0	1	4	4
64	17.8794	0.0928802	0	0	0	0	1	4	4
58	17.9722	0.481813	0	0	0	0	1	4	4
58	18.4715	0.191565	0	0	0	0	1	4	4
58	18.663	0.12771	0	0	0	0	1	4	4
60	19.4699	0.133514	0	0	0	0	1	4	4
63	19.6383	0.168344	0	0	0	0	1	4	4
67	20.1781	0.127708	0	0	0	0	1	4	4
67	20.3058	0.0812702	0	0	0	0	1	4	4
63	20.48	0.806894	0	0	0	0	1	4	4
60	21.5249	0.609526	0	0	0	0	1	4	4
57	22.1634	0.348299	0	0	0	0	1	4	4
56	22.6685	0.365715	0	0	0	0	1	4	4
58	23.0342	0.156734	0	0	0	0	1	4	4
60	23.1909	0.644354	0	0	0	0	1	4	4
63	23.8527	0.505035	0	0	0	0	1	4	4
58	24.41	0.893969	0	0	0	0	1	4	4
58	25.3039	0.191565	0	0	0	0	1	4	4
60	25.4955	0.162539	0	0	0	0	1	4	4
60	26.1457	0.191565	0	0	0	0	1	4	4
59	26.3372	0.0232201	0	0	0	0	1	4	4
63	26.3605	0.0928802	0	0	0	0	1	4	4
66	26.581	0.0812683	0	0	0	0	1	4	4
67	26.6623	0.516645	0	0	0	0	1	4	4
63	27.179	0.853333	0	0	0	0	1	4	4
59	28.2413	0.278639	0	0	0	0	1	4	4
60	28.5199	0.226395	0	0	0	0	1	4	4
55	28.8856	0.412153	0	0	0	0	1	4	4
