midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
63	1.02168	0.03483	0	0	0	0	1	4	4
67	1.92726	0.029025	0	0	0	0	1	4	4
66	5.87465	0.0812697	0	0	0	0	1	4	4
70	6.07782	0.0290246	0	0	0	0	1	4	4
58	6.13587	0.0290251	0	0	0	0	1	4	4
58	6.1707	0.0928798	0	0	0	0	1	4	4
60	6.48417	0.0290246	0	0	0	0	1	4	4
60	6.519	0.0928798	0	0	0	0	1	4	4
63	7.24463	0.0348301	0	0	0	0	1	4	4
64	7.28526	0.0290251	0	0	0	0	1	4	4
64	7.45941	0.0290251	0	0	0	0	1	4	4
65	7.99347	0.238005	0	0	0	0	1	4	4
63	8.23147	0.0638552	0	0	0	0	1	4	4
63	8.29533	0.0464392	0	0	0	0	1	4	4
67	8.55655	0.0232201	0	0	0	0	1	4	4
69	8.58558	0.191565	0	0	0	0	1	4	4
68	8.80036	0.0522451	0	0	0	0	1	4	4
55	8.96871	0.0232201	0	0	0	0	1	4	4
69	9.46213	0.0464401	0	0	0	0	1	4	4
62	9.50857	0.0464392	0	0	0	0	1	4	4
63	9.56662	0.0348301	0	0	0	0	1	4	4
69	9.71175	0.0290241	0	0	0	0	1	4	4
69	9.83365	0.0580502	0	0	0	0	1	4	4
68	9.8917	0.0696592	0	0	0	0	1	4	4
67	10.2052	0.0986853	0	0	0	0	1	4	4
70	10.3387	0.0870743	0	0	0	0	1	4	4
67	10.5535	0.0696592	0	0	0	0	1	4	4
68	10.6231	0.191565	0	0	0	0	1	4	4
67	10.8147	0.0290251	0	0	0	0	1	4	4
64	11.1224	0.0580492	0	0	0	0	1	4	4
56	11.9176	0.0406351	0	0	0	0	1	4	4
58	12.0337	0.0580502	0	0	0	0	1	4	4
67	12.1324	0.0580502	0	0	0	0	1	4	4
60	12.4111	0.15093	0	0	0	0	1	4	4
60	12.7536	0.0348301	0	0	0	0	1	4	4
60	12.8	0.0290241	0	0	0	0	1	4	4
69	13.1251	0.0870752	0	0	0	0	1	4	4
70	13.2122	0.0870743	0	0	0	0	1	4	4
68	13.5024	0.0754652	0	0	0	0	1	4	4
61	13.6707	0.0406351	0	0	0	0	1	4	4
66	13.8333	0.168344	0	0	0	0	1	4	4
70	14.437	0.127709	0	0	0	0	1	4	4
68	14.5647	0.0580502	0	0	0	0	1	4	4
69	15.1452	0.139319	0	0	0	0	1	4	4
70	15.2845	0.121905	0	0	0	0	1	4	4
70	15.4064	0.139319	0	0	0	0	1	4	4
69	15.5632	0.17415	0	0	0	0	1	4	4
70	15.9637	0.0696602	0	0	0	0	1	4	4
67	16.2075	0.0406361	0	0	0	0	1	4	4
65	16.5152	0.179955	0	0	0	0	1	4	4
64	16.6951	0.15093	0	0	0	0	1	4	4
69	17.6472	0.0986843	0	0	0	0	1	4	4
68	17.9606	0.0986843	0	0	0	0	1	4	4
60	18.2393	0.0986843	0	0	0	0	1	4	4
59	19.5106	0.1161	0	0	0	0	1	4	4
58	19.9169	0.0232201	0	0	0	0	1	4	4
71	20.1723	0.12771	0	0	0	0	1	4	4
82	20.213	0.232199	0	0	0	0	1	4	4
80	20.7238	0.0348301	0	0	0	0	1	4	4
86	20.7586	0.0522461	0	0	0	0	1	4	4
83	20.8109	0.0406342	0	0	0	0	1	4	4
64	21.0895	0.10449	0	0	0	0	1	4	4
68	21.3972	0.150928	0	0	0	0	1	4	4
86	21.5133	0.0580482	0	0	0	0	1	4	4
77	21.6004	0.0522442	0	0	0	0	1	4	4
78	21.8093	0.029026	0	0	0	0	1	4	4
79	21.8442	0.214785	0	0	0	0	1	4	4
77	22.5524	0.272835	0	0	0	0	1	4	4
77	22.8252	0.0464401	0	0	0	0	1	4	4
82	23.6263	0.110296	0	0	0	0	1	4	4
72	24.021	0.267031	0	0	0	0	1	4	4
79	24.2881	0.0580502	0	0	0	0	1	4	4
72	24.3461	0.0696583	0	0	0	0	1	4	4
79	24.4158	0.029026	0	0	0	0	1	4	4
82	24.7002	0.121904	0	0	0	0	1	4	4
70	24.8221	0.156736	0	0	0	0	1	4	4
69	25.1124	0.0464401	0	0	0	0	1	4	4
70	25.3097	0.121904	0	0	0	0	1	4	4
73	25.4375	0.0812702	0	0	0	0	1	4	4
70	25.78	0.110294	0	0	0	0	1	4	4
82	25.838	0.0696602	0	0	0	0	1	4	4
80	26.018	0.0290241	0	0	0	0	1	4	4
77	26.1399	0.0638542	0	0	0	0	1	4	4
75	26.3372	0.0928802	0	0	0	0	1	4	4
76	26.552	0.0348301	0	0	0	0	1	4	4
69	26.732	0.110296	0	0	0	0	1	4	4
70	26.9642	0.145124	0	0	0	0	1	4	4
70	27.1093	0.10449	0	0	0	0	1	4	4
71	27.2138	0.0812683	0	0	0	0	1	4	4
70	27.2951	0.0870762	0	0	0	0	1	4	4
67	27.4518	0.127708	0	0	0	0	1	4	4
66	27.5795	0.0754662	0	0	0	0	1	4	4
67	28.2064	0.0348301	0	0	0	0	1	4	4
67	28.2471	0.0580502	0	0	0	0	1	4	4
