midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
57	0.539864	0.12771	0	0	0	0	1	4	4
59	0.667574	0.313469	0	0	0	0	1	4	4
59	0.981043	0.238005	0	0	0	0	1	4	4
57	1.21905	0.0986849	0	0	0	0	1	4	4
57	1.31773	0.307664	0	0	0	0	1	4	4
57	1.6254	0.12771	0	0	0	0	1	4	4
55	1.88662	0.2322	0	0	0	0	1	4	4
57	2.11882	0.325079	0	0	0	0	1	4	4
55	2.4439	0.423764	0	0	0	0	1	4	4
55	2.86766	0.10449	0	0	0	0	1	4	4
55	2.97215	0.243809	0	0	0	0	1	4	4
57	3.21596	0.383129	0	0	0	0	1	4	4
55	4.02286	0.597914	0	0	0	0	1	4	4
54	5.20127	0.156735	0	0	0	0	1	4	4
59	5.358	0.168344	0	0	0	0	1	4	4
60	5.52635	0.325079	0	0	0	0	1	4	4
62	5.88045	0.19737	0	0	0	0	1	4	4
60	6.2868	0.632743	0	0	0	0	1	4	4
57	7.03565	0.249615	0	0	0	0	1	4	4
57	8.17342	0.32508	0	0	0	0	1	4	4
59	8.4985	0.110294	0	0	0	0	1	4	4
57	8.6088	0.121904	0	0	0	0	1	4	4
55	8.7307	0.458594	0	0	0	0	1	4	4
55	9.1893	0.516644	0	0	0	0	1	4	4
59	13.3747	0.24381	0	0	0	0	1	4	4
59	13.6185	0.487618	0	0	0	0	1	4	4
55	14.5241	0.156734	0	0	0	0	1	4	4
60	14.7795	0.330884	0	0	0	0	1	4	4
56	16.016	0.214785	0	0	0	0	1	4	4
56	16.3875	0.127708	0	0	0	0	1	4	4
58	16.5152	0.383129	0	0	0	0	1	4	4
59	16.9854	0.644352	0	0	0	0	1	4	4
59	17.6414	0.220591	0	0	0	0	1	4	4
55	18.4134	0.655964	0	0	0	0	1	4	4
57	19.2493	0.354105	0	0	0	0	1	4	4
55	19.6731	0.870747	0	0	0	0	1	4	4
57	20.6658	0.0986843	0	0	0	0	1	4	4
59	20.7644	0.359909	0	0	0	0	1	4	4
55	21.4901	0.278639	0	0	0	0	1	4	4
55	21.7687	0.255419	0	0	0	0	1	4	4
63	22.6569	0.0464401	0	0	0	0	1	4	4
62	22.7672	0.0348301	0	0	0	0	1	4	4
62	22.8078	0.121904	0	0	0	0	1	4	4
62	22.9297	0.197371	0	0	0	0	1	4	4
59	23.2432	0.208981	0	0	0	0	1	4	4
59	23.4696	0.290251	0	0	0	0	1	4	4
57	24.9905	0.191565	0	0	0	0	1	4	4
57	25.182	0.208979	0	0	0	0	1	4	4
54	25.391	0.145124	0	0	0	0	1	4	4
55	25.5361	0.261225	0	0	0	0	1	4	4
57	25.9657	0.16254	0	0	0	0	1	4	4
59	26.1283	0.174149	0	0	0	0	1	4	4
59	26.3024	0.56889	0	0	0	0	1	4	4
59	27.5679	0.429569	0	0	0	0	1	4	4
60	28.1774	0.208981	0	0	0	0	1	4	4
59	28.3864	0.0290241	0	0	0	0	1	4	4
59	28.4154	0.238005	0	0	0	0	1	4	4
59	28.6883	0.319275	0	0	0	0	1	4	4
59	29.0075	0.342493	0	0	0	0	1	4	4
59	29.4603	0.354103	0	0	0	0	1	4	4
