midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
58	3.0302	0.0348299	0	0	0	0	1	4	4
60	3.13469	0.0928798	0	0	0	0	1	4	4
60	3.22757	0.26703	0	0	0	0	1	4	4
58	3.4946	2.27556	0	0	0	0	1	4	4
51	6.39129	0.139319	0	0	0	0	1	4	4
55	6.53061	0.801088	0	0	0	0	1	4	4
51	7.48263	0.3483	0	0	0	0	1	4	4
53	7.83093	0.25542	0	0	0	0	1	4	4
45	8.19664	0.650159	0	0	0	0	1	4	4
57	10.8321	0.20898	0	0	0	0	1	4	4
58	11.2094	0.0406351	0	0	0	0	1	4	4
60	11.3604	0.267029	0	0	0	0	1	4	4
58	11.6274	1.79955	0	0	0	0	1	4	4
54	14.3267	0.168344	0	0	0	0	1	4	4
53	14.5705	0.238005	0	0	0	0	1	4	4
55	14.8085	0.841723	0	0	0	0	1	4	4
53	15.7257	0.278639	0	0	0	0	1	4	4
51	16.0044	0.029026	0	0	0	0	1	4	4
46	16.0392	0.801088	0	0	0	0	1	4	4
55	18.6746	0.121904	0	0	0	0	1	4	4
54	18.9127	0.145124	0	0	0	0	1	4	4
55	19.1565	2.21751	0	0	0	0	1	4	4
51	22.2854	0.0232201	0	0	0	0	1	4	4
55	22.3086	0.1161	0	0	0	0	1	4	4
56	22.564	0.145126	0	0	0	0	1	4	4
56	22.8542	1.84599	0	0	0	0	1	4	4
55	24.7002	0.348299	0	0	0	0	1	4	4
55	26.2966	0.238005	0	0	0	0	1	4	4
51	26.5346	0.232199	0	0	0	0	1	4	4
55	26.8945	0.371519	0	0	0	0	1	4	4
53	27.266	1.37578	0	0	0	0	1	4	4
