midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
63	16.8693	0.0232201	0	0	4.57015e-035	0	1	4	4
71	19.4061	0.0232201	0	0	4.57015e-035	0	1	4	4
50	21.432	0.139318	0	0	4.57015e-035	0	1	4	4
50	21.6468	0.162539	0	0	4.57015e-035	0	1	4	4
50	21.8093	0.0754662	0	0	4.57015e-035	0	1	4	4
56	21.9371	0.10449	0	0	4.57015e-035	0	1	4	4
55	22.1054	0.10449	0	0	4.57015e-035	0	1	4	4
55	22.3202	0.15093	0	0	4.57015e-035	0	1	4	4
58	22.7439	0.104488	0	0	4.57015e-035	0	1	4	4
69	23.8817	0.435373	0	0	4.57015e-035	0	1	4	4
