midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
57	0.261224	0.325079	0	0	0	0	1	4	4
55	0.754649	0.301859	0	0	0	0	1	4	4
53	1.05651	0.13932	0	0	0	0	1	4	4
52	1.19583	0.0232199	0	0	0	0	1	4	4
52	1.23646	0.0348299	0	0	0	0	1	4	4
53	1.27129	0.03483	0	0	0	0	1	4	4
53	1.31193	0.133515	0	0	0	0	1	4	4
54	1.44544	0.0928798	0	0	0	0	1	4	4
53	1.53832	0.0812699	0	0	0	0	1	4	4
56	1.99692	0.15093	0	0	0	0	1	4	4
51	2.30458	0.1161	0	0	0	0	1	4	4
49	2.42068	0.0232198	0	0	0	0	1	4	4
55	2.4439	0.121905	0	0	0	0	1	4	4
59	2.69351	0.17415	0	0	0	0	1	4	4
62	2.86766	0.330884	0	0	0	0	1	4	4
59	3.3785	0.354104	0	0	0	0	1	4	4
56	3.86612	0.197369	0	0	0	0	1	4	4
57	4.08671	0.18576	0	0	0	0	1	4	4
57	4.41179	0.0696597	0	0	0	0	1	4	4
55	4.5337	0.168344	0	0	0	0	1	4	4
55	4.70204	0.20898	0	0	0	0	1	4	4
62	4.91102	0.133515	0	0	0	0	1	4	4
62	5.1258	0.13932	0	0	0	0	1	4	4
64	5.26512	0.0580497	0	0	0	0	1	4	4
66	5.33478	0.133515	0	0	0	0	1	4	4
67	5.56698	0.0638547	0	0	0	0	1	4	4
71	6.66413	0.24381	0	0	0	0	1	4	4
69	6.96018	0.191565	0	0	0	0	1	4	4
67	7.18658	0.0986848	0	0	0	0	1	4	4
64	7.40136	0.0928798	0	0	0	0	1	4	4
62	8.51592	0.0754652	0	0	0	0	1	4	4
62	8.71909	0.0928802	0	0	0	0	1	4	4
64	8.8468	0.104489	0	0	0	0	1	4	4
66	8.95129	0.0290251	0	0	0	0	1	4	4
67	9.16027	0.319275	0	0	0	0	1	4	4
67	9.47955	0.0812693	0	0	0	0	1	4	4
67	9.62467	0.24381	0	0	0	0	1	4	4
67	9.96136	0.0638552	0	0	0	0	1	4	4
71	10.0426	0.0986853	0	0	0	0	1	4	4
71	10.2284	0.10449	0	0	0	0	1	4	4
74	10.507	0.24381	0	0	0	0	1	4	4
69	10.896	0.0928793	0	0	0	0	1	4	4
69	11.0237	0.284445	0	0	0	0	1	4	4
69	11.3081	0.162539	0	0	0	0	1	4	4
69	11.5984	0.0638552	0	0	0	0	1	4	4
69	11.6912	0.139319	0	0	0	0	1	4	4
86	12.8174	0.2322	0	0	0	0	1	4	4
86	13.1309	0.383129	0	0	0	0	1	4	4
83	13.5779	0.388934	0	0	0	0	1	4	4
81	14.0423	0.168345	0	0	0	0	1	4	4
79	14.2629	0.13932	0	0	0	0	1	4	4
81	14.4776	0.406349	0	0	0	0	1	4	4
79	14.942	0.17415	0	0	0	0	1	4	4
76	15.3658	0.150929	0	0	0	0	1	4	4
76	15.5167	0.13932	0	0	0	0	1	4	4
76	15.6561	0.19737	0	0	0	0	1	4	4
79	16.1611	0.168344	0	0	0	0	1	4	4
79	16.6313	0.145124	0	0	0	0	1	4	4
83	16.8635	0.168344	0	0	0	0	1	4	4
86	17.1305	0.354103	0	0	0	0	1	4	4
83	17.5543	0.359909	0	0	0	0	1	4	4
81	17.9839	0.876553	0	0	0	0	1	4	4
79	18.8952	0.0812702	0	0	0	0	1	4	4
81	19.3364	0.0696602	0	0	0	0	1	4	4
64	19.4525	0.0812702	0	0	0	0	1	4	4
66	19.5338	0.133514	0	0	0	0	1	4	4
67	19.6847	0.232201	0	0	0	0	1	4	4
71	20.8457	0.249615	0	0	0	0	1	4	4
69	21.1302	0.18576	0	0	0	0	1	4	4
67	21.3391	0.214785	0	0	0	0	1	4	4
64	21.5655	0.0812702	0	0	0	0	1	4	4
62	22.6859	0.0928783	0	0	0	0	1	4	4
62	22.8891	0.0986843	0	0	0	0	1	4	4
64	23.0458	0.0696602	0	0	0	0	1	4	4
66	23.1155	0.156734	0	0	0	0	1	4	4
67	23.3651	0.336689	0	0	0	0	1	4	4
67	23.8121	0.330885	0	0	0	0	1	4	4
67	24.1429	0.104488	0	0	0	0	1	4	4
71	24.4042	0.0348301	0	0	0	0	1	4	4
71	24.439	0.0522461	0	0	0	0	1	4	4
71	24.5087	0.0870762	0	0	0	0	1	4	4
74	24.706	0.0232201	0	0	0	0	1	4	4
74	24.7351	0.272835	0	0	0	0	1	4	4
69	25.1298	0.0870743	0	0	0	0	1	4	4
69	25.2517	0.261225	0	0	0	0	1	4	4
69	25.571	0.145124	0	0	0	0	1	4	4
69	25.8206	0.0812702	0	0	0	0	1	4	4
69	25.9309	0.15093	0	0	0	0	1	4	4
59	26.4824	0.214785	0	0	0	0	1	4	4
60	26.732	0.191565	0	0	0	0	1	4	4
62	27.0454	0.284443	0	0	0	0	1	4	4
62	27.3531	0.319275	0	0	0	0	1	4	4
59	27.6724	0.429569	0	0	0	0	1	4	4
59	28.1019	0.197369	0	0	0	0	1	4	4
57	28.3051	0.226395	0	0	0	0	1	4	4
55	28.5489	0.261225	0	0	0	0	1	4	4
57	28.8682	0.330885	0	0	0	0	1	4	4
