midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
62	0.870748	0.0232199	0	0	0	0	1	4	4
66	0.917188	0.02322	0	0	0	0	1	4	4
59	0.975238	0.029025	0	0	0	0	1	4	4
62	1.09714	0.0232199	0	0	0	0	1	4	4
68	1.14939	0.0232199	0	0	0	0	1	4	4
63	1.17841	0.0232199	0	0	0	0	1	4	4
63	1.21905	0.0870749	0	0	0	0	1	4	4
67	1.59637	0.0232199	0	0	0	0	1	4	4
67	1.66603	0.03483	0	0	0	0	1	4	4
67	1.71247	0.0696598	0	0	0	0	1	4	4
67	2.03175	0.0348301	0	0	0	0	1	4	4
66	2.15946	0.0232198	0	0	0	0	1	4	4
67	2.28136	0.0232201	0	0	0	0	1	4	4
68	2.41488	0.0290248	0	0	0	0	1	4	4
68	2.94313	0.0290248	0	0	0	0	1	4	4
67	3.22177	0.0522449	0	0	0	0	1	4	4
62	3.29143	0.0348299	0	0	0	0	1	4	4
66	3.94159	0.0232201	0	0	0	0	1	4	4
71	4.74848	0.0232196	0	0	0	0	1	4	4
64	4.92844	0.0232201	0	0	0	0	1	4	4
60	5.20127	0.0348301	0	0	0	0	1	4	4
67	5.27673	0.0464396	0	0	0	0	1	4	4
63	5.53215	0.0638547	0	0	0	0	1	4	4
61	5.79918	0.0290251	0	0	0	0	1	4	4
60	5.86304	0.0232201	0	0	0	0	1	4	4
61	5.88626	0.0232196	0	0	0	0	1	4	4
60	5.91528	0.0290251	0	0	0	0	1	4	4
60	5.94431	0.0638547	0	0	0	0	1	4	4
63	6.03138	0.0232201	0	0	0	0	1	4	4
59	6.15909	0.0464396	0	0	0	0	1	4	4
66	6.25197	0.0290251	0	0	0	0	1	4	4
64	6.35066	0.0232201	0	0	0	0	1	4	4
59	6.42612	0.0348301	0	0	0	0	1	4	4
59	6.66993	0.0232201	0	0	0	0	1	4	4
63	6.73959	0.0290251	0	0	0	0	1	4	4
60	6.78023	0.0290251	0	0	0	0	1	4	4
63	7.34331	0.0232201	0	0	0	0	1	4	4
68	7.41297	0.0406346	0	0	0	0	1	4	4
62	7.59873	0.0406346	0	0	0	0	1	4	4
66	7.81351	0.0290246	0	0	0	0	1	4	4
58	7.9122	0.0348296	0	0	0	0	1	4	4
58	7.98186	0.0522451	0	0	0	0	1	4	4
58	8.03991	0.0928793	0	0	0	0	1	4	4
56	8.15601	0.0232201	0	0	0	0	1	4	4
59	8.24308	0.0348301	0	0	0	0	1	4	4
59	8.30694	0.0232201	0	0	0	0	1	4	4
59	8.40562	0.0232201	0	0	0	0	1	4	4
59	8.6088	0.0232201	0	0	0	0	1	4	4
64	8.78875	0.0232201	0	0	0	0	1	4	4
58	9.13705	0.0290251	0	0	0	0	1	4	4
60	9.29959	0.0290241	0	0	0	0	1	4	4
60	9.4215	0.0232201	0	0	0	0	1	4	4
67	9.54921	0.0290251	0	0	0	0	1	4	4
60	9.57243	0.0348301	0	0	0	0	1	4	4
60	9.67111	0.0290251	0	0	0	0	1	4	4
63	9.78141	0.0232201	0	0	0	0	1	4	4
63	9.81624	0.0638552	0	0	0	0	1	4	4
63	9.89751	0.0406351	0	0	0	0	1	4	4
60	10.1123	0.0290251	0	0	0	0	1	4	4
60	10.2748	0.0232201	0	0	0	0	1	4	4
67	10.3793	0.0232201	0	0	0	0	1	4	4
59	10.5361	0.0348291	0	0	0	0	1	4	4
59	10.8205	0.0406351	0	0	0	0	1	4	4
59	11.0121	0.0232201	0	0	0	0	1	4	4
66	11.0469	0.0290251	0	0	0	0	1	4	4
66	11.0759	0.0232201	0	0	0	0	1	4	4
66	11.0991	0.0232201	0	0	0	0	1	4	4
67	11.2675	0.0232201	0	0	0	0	1	4	4
64	11.7087	0.0232201	0	0	0	0	1	4	4
65	11.7957	0.0232201	0	0	0	0	1	4	4
68	11.8306	0.0232201	0	0	0	0	1	4	4
62	11.9583	0.0754642	0	0	0	0	1	4	4
67	12.0337	0.0232201	0	0	0	0	1	4	4
62	12.1092	0.0290251	0	0	0	0	1	4	4
67	12.2137	0.0290251	0	0	0	0	1	4	4
68	12.5214	0.0232201	0	0	0	0	1	4	4
69	14.6576	0.0348301	0	0	0	0	1	4	4
69	15.5341	0.0348301	0	0	0	0	1	4	4
63	15.6677	0.0232191	0	0	0	0	1	4	4
64	16.4978	0.0290241	0	0	0	0	1	4	4
63	16.7184	0.0348301	0	0	0	0	1	4	4
63	16.8693	0.0290241	0	0	0	0	1	4	4
63	16.8983	0.0232201	0	0	0	0	1	4	4
63	17.1305	0.0232201	0	0	0	0	1	4	4
63	17.8678	0.0348301	0	0	0	0	1	4	4
64	18.425	0.0464401	0	0	0	0	1	4	4
64	18.663	0.0290241	0	0	0	0	1	4	4
62	18.8314	0.0290241	0	0	0	0	1	4	4
63	18.9765	0.0232201	0	0	0	0	1	4	4
63	19.0113	0.0406361	0	0	0	0	1	4	4
63	19.052	0.0232182	0	0	0	0	1	4	4
60	19.4003	0.0232201	0	0	0	0	1	4	4
68	19.5222	0.0290241	0	0	0	0	1	4	4
62	19.6034	0.0232201	0	0	0	0	1	4	4
54	19.6499	0.0232201	0	0	0	0	1	4	4
61	19.8589	0.0464401	0	0	0	0	1	4	4
68	19.9053	0.0290241	0	0	0	0	1	4	4
65	20.0504	0.0232201	0	0	0	0	1	4	4
63	20.3813	0.0232201	0	0	0	0	1	4	4
65	20.4626	0.0232201	0	0	0	0	1	4	4
67	20.689	0.0232182	0	0	0	0	1	4	4
67	20.9676	0.0232201	0	0	0	0	1	4	4
64	20.9908	0.0290241	0	0	0	0	1	4	4
65	21.7513	0.0232201	0	0	0	0	1	4	4
70	22.0183	0.0232201	0	0	0	0	1	4	4
63	22.059	0.029026	0	0	0	0	1	4	4
65	22.0996	0.0232201	0	0	0	0	1	4	4
57	22.4943	0.0232201	0	0	0	0	1	4	4
62	22.6162	0.0290241	0	0	0	0	1	4	4
65	23.6437	0.0348301	0	0	0	0	1	4	4
67	24.0559	0.0464401	0	0	0	0	1	4	4
67	24.3461	0.0232201	0	0	0	0	1	4	4
61	24.3693	0.0232182	0	0	0	0	1	4	4
69	24.4622	0.0232201	0	0	0	0	1	4	4
65	25.2865	0.0232201	0	0	0	0	1	4	4
63	25.4026	0.0232201	0	0	0	0	1	4	4
68	26.3314	0.0290241	0	0	0	0	1	4	4
60	26.9758	0.0232201	0	0	0	0	1	4	4
61	27.1209	0.0290241	0	0	0	0	1	4	4
61	27.2428	0.0290241	0	0	0	0	1	4	4
60	27.7304	0.0290241	0	0	0	0	1	4	4
66	27.8349	0.0232201	0	0	0	0	1	4	4
60	28.4561	0.0232201	0	0	0	0	1	4	4
