midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
61	0.121905	0.20898	0	0	2.4633e-035	0	1	4	4
61	0.330884	0.02322	0	0	2.4633e-035	0	1	4	4
63	0.412154	0.0232199	0	0	2.4633e-035	0	1	4	4
63	0.487619	0.0928798	0	0	2.4633e-035	0	1	4	4
63	0.580499	0.2322	0	0	2.4633e-035	0	1	4	4
63	0.812698	1.20744	0	0	2.4633e-035	0	1	4	4
61	2.26395	0.0870748	0	0	2.4633e-035	0	1	4	4
73	2.38585	0.087075	0	0	2.4633e-035	0	1	4	4
77	2.53098	0.0406349	0	0	2.4633e-035	0	1	4	4
77	2.57741	0.0348299	0	0	2.4633e-035	0	1	4	4
77	2.61805	0.16254	0	0	2.4633e-035	0	1	4	4
72	2.78059	0.0986848	0	0	2.4633e-035	0	1	4	4
73	2.87927	0.0638549	0	0	2.4633e-035	0	1	4	4
73	2.94313	0.10449	0	0	2.4633e-035	0	1	4	4
77	3.08245	0.10449	0	0	2.4633e-035	0	1	4	4
77	3.18694	0.0870748	0	0	2.4633e-035	0	1	4	4
77	3.28562	0.0290248	0	0	2.4633e-035	0	1	4	4
77	3.31465	0.0464399	0	0	2.4633e-035	0	1	4	4
77	3.36109	0.203175	0	0	2.4633e-035	0	1	4	4
77	3.61651	0.09288	0	0	2.4633e-035	0	1	4	4
78	3.87193	0.0348301	0	0	2.4633e-035	0	1	4	4
80	3.92998	0.0290251	0	0	2.4633e-035	0	1	4	4
56	3.90095	0.191565	0	0	2.4633e-035	0	1	4	4
54	4.28408	0.0696602	0	0	2.4633e-035	0	1	4	4
56	4.78331	0.26703	0	0	2.4633e-035	0	1	4	4
80	4.84717	0.365714	0	0	2.4633e-035	0	1	4	4
80	5.21288	0.0812697	0	0	2.4633e-035	0	1	4	4
80	5.29415	0.238005	0	0	2.4633e-035	0	1	4	4
81	5.68889	0.0522451	0	0	2.4633e-035	0	1	4	4
69	5.72372	0.0754647	0	0	2.4633e-035	0	1	4	4
81	5.81079	0.0754652	0	0	2.4633e-035	0	1	4	4
81	5.88626	0.0464396	0	0	2.4633e-035	0	1	4	4
81	5.9327	0.20898	0	0	2.4633e-035	0	1	4	4
81	6.14168	0.0406351	0	0	2.4633e-035	0	1	4	4
81	6.20553	0.0580502	0	0	2.4633e-035	0	1	4	4
81	6.26358	0.0696597	0	0	2.4633e-035	0	1	4	4
81	6.33324	0.17415	0	0	2.4633e-035	0	1	4	4
82	6.54803	0.179955	0	0	2.4633e-035	0	1	4	4
82	6.7512	0.0406351	0	0	2.4633e-035	0	1	4	4
82	6.79764	0.0580497	0	0	2.4633e-035	0	1	4	4
82	6.85569	0.179955	0	0	2.4633e-035	0	1	4	4
82	7.03565	0.110295	0	0	2.4633e-035	0	1	4	4
82	7.14594	0.290249	0	0	2.4633e-035	0	1	4	4
82	7.43619	0.0638552	0	0	2.4633e-035	0	1	4	4
82	7.57551	0.0232201	0	0	2.4633e-035	0	1	4	4
78	7.82512	0.0348296	0	0	2.4633e-035	0	1	4	4
78	7.90059	0.0696597	0	0	2.4633e-035	0	1	4	4
78	8.00508	0.0290251	0	0	2.4633e-035	0	1	4	4
77	8.09796	0.0754652	0	0	2.4633e-035	0	1	4	4
78	8.17923	0.0290251	0	0	2.4633e-035	0	1	4	4
77	8.30694	0.0232201	0	0	2.4633e-035	0	1	4	4
81	8.3824	0.0812702	0	0	2.4633e-035	0	1	4	4
77	8.48689	0.0406342	0	0	2.4633e-035	0	1	4	4
81	8.53333	0.0232201	0	0	2.4633e-035	0	1	4	4
81	8.55655	0.0696602	0	0	2.4633e-035	0	1	4	4
81	8.62621	0.0290251	0	0	2.4633e-035	0	1	4	4
81	8.65524	0.191565	0	0	2.4633e-035	0	1	4	4
81	8.8468	0.0754642	0	0	2.4633e-035	0	1	4	4
81	8.92227	0.0580502	0	0	2.4633e-035	0	1	4	4
81	8.98032	0.0290251	0	0	2.4633e-035	0	1	4	4
82	9.20671	0.0348301	0	0	2.4633e-035	0	1	4	4
82	9.24735	0.0870743	0	0	2.4633e-035	0	1	4	4
82	9.33442	0.0928802	0	0	2.4633e-035	0	1	4	4
82	9.4273	0.29025	0	0	2.4633e-035	0	1	4	4
82	9.83946	0.0928802	0	0	2.4633e-035	0	1	4	4
82	10.0833	0.0406351	0	0	2.4633e-035	0	1	4	4
82	10.2632	0.0638552	0	0	2.4633e-035	0	1	4	4
82	10.3271	0.0754642	0	0	2.4633e-035	0	1	4	4
4294967295	10.3851	0.0580502	0	0	2.4633e-035	0	1	4	4
82	10.4432	0.133514	0	0	2.4633e-035	0	1	4	4
82	10.5825	0.15093	0	0	2.4633e-035	0	1	4	4
82	10.7683	0.0464401	0	0	2.4633e-035	0	1	4	4
81	11.0237	0.226395	0	0	2.4633e-035	0	1	4	4
81	11.3139	0.0870743	0	0	2.4633e-035	0	1	4	4
81	11.459	0.0812702	0	0	2.4633e-035	0	1	4	4
81	11.5403	0.0870743	0	0	2.4633e-035	0	1	4	4
81	11.6332	0.0986853	0	0	2.4633e-035	0	1	4	4
81	11.7319	0.133514	0	0	2.4633e-035	0	1	4	4
81	11.8654	0.0812702	0	0	2.4633e-035	0	1	4	4
81	11.9641	0.0754642	0	0	2.4633e-035	0	1	4	4
81	12.0395	0.0348301	0	0	2.4633e-035	0	1	4	4
81	12.2021	0.121905	0	0	2.4633e-035	0	1	4	4
81	12.3298	0.127709	0	0	2.4633e-035	0	1	4	4
74	12.4575	0.238005	0	0	2.4633e-035	0	1	4	4
52	12.4343	0.859138	0	0	2.4633e-035	0	1	4	4
55	13.3457	0.27864	0	0	2.4633e-035	0	1	4	4
57	13.6417	0.10449	0	0	2.4633e-035	0	1	4	4
59	13.8797	0.25542	0	0	2.4633e-035	0	1	4	4
52	14.1003	0.0638552	0	0	2.4633e-035	0	1	4	4
71	14.0423	0.673379	0	0	2.4633e-035	0	1	4	4
72	14.7156	0.162539	0	0	2.4633e-035	0	1	4	4
72	14.8956	0.110295	0	0	2.4633e-035	0	1	4	4
72	15.0059	0.0986843	0	0	2.4633e-035	0	1	4	4
72	15.1917	0.150929	0	0	2.4633e-035	0	1	4	4
72	15.3426	0.0290251	0	0	2.4633e-035	0	1	4	4
70	15.3716	0.26703	0	0	2.4633e-035	0	1	4	4
72	15.6561	0.0928793	0	0	2.4633e-035	0	1	4	4
80	16.0566	0.0870743	0	0	2.4633e-035	0	1	4	4
80	16.1727	0.203175	0	0	2.4633e-035	0	1	4	4
80	16.3817	0.156734	0	0	2.4633e-035	0	1	4	4
80	16.5384	0.133514	0	0	2.4633e-035	0	1	4	4
80	16.6719	0.0986862	0	0	2.4633e-035	0	1	4	4
82	16.8983	0.0522461	0	0	2.4633e-035	0	1	4	4
82	16.9564	0.0406361	0	0	2.4633e-035	0	1	4	4
82	17.0551	0.0986862	0	0	2.4633e-035	0	1	4	4
82	17.1537	0.116098	0	0	2.4633e-035	0	1	4	4
82	17.2989	0.0696602	0	0	2.4633e-035	0	1	4	4
82	17.3685	0.185759	0	0	2.4633e-035	0	1	4	4
82	17.5543	0.029026	0	0	2.4633e-035	0	1	4	4
81	17.9026	0.10449	0	0	2.4633e-035	0	1	4	4
81	18.0071	0.0348301	0	0	2.4633e-035	0	1	4	4
81	18.0651	0.15093	0	0	2.4633e-035	0	1	4	4
81	18.2219	0.342495	0	0	2.4633e-035	0	1	4	4
84	18.8778	0.1161	0	0	2.4633e-035	0	1	4	4
84	19.0694	0.121904	0	0	2.4633e-035	0	1	4	4
84	19.2726	0.1161	0	0	2.4633e-035	0	1	4	4
85	20.0098	0.133514	0	0	2.4633e-035	0	1	4	4
85	20.1433	0.0870743	0	0	2.4633e-035	0	1	4	4
85	20.2304	0.0522461	0	0	2.4633e-035	0	1	4	4
85	20.2942	0.15093	0	0	2.4633e-035	0	1	4	4
85	20.4452	0.0232201	0	0	2.4633e-035	0	1	4	4
85	20.4684	0.10449	0	0	2.4633e-035	0	1	4	4
85	20.5729	0.0406342	0	0	2.4633e-035	0	1	4	4
85	20.6135	0.0928802	0	0	2.4633e-035	0	1	4	4
85	20.7064	0.0348301	0	0	2.4633e-035	0	1	4	4
85	20.8167	0.133514	0	0	2.4633e-035	0	1	4	4
85	20.9676	0.110294	0	0	2.4633e-035	0	1	4	4
85	21.0895	0.197371	0	0	2.4633e-035	0	1	4	4
85	21.2869	0.156734	0	0	2.4633e-035	0	1	4	4
85	21.4494	0.16254	0	0	2.4633e-035	0	1	4	4
47	22.7265	0.313469	0	0	2.4633e-035	0	1	4	4
48	23.04	0.0580502	0	0	2.4633e-035	0	1	4	4
