midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
63	0.423764	0.0696599	0	0	5.64139e-035	0	1	4	4
61	0.650159	0.0406349	0	0	5.64139e-035	0	1	4	4
61	0.690794	0.0348299	0	0	5.64139e-035	0	1	4	4
61	0.737234	0.15093	0	0	5.64139e-035	0	1	4	4
59	0.963628	0.0580499	0	0	5.64139e-035	0	1	4	4
59	1.10295	0.03483	0	0	5.64139e-035	0	1	4	4
61	1.31193	0.1161	0	0	5.64139e-035	0	1	4	4
58	1.5151	0.0696598	0	0	5.64139e-035	0	1	4	4
60	1.59057	0.029025	0	0	5.64139e-035	0	1	4	4
59	1.70667	0.040635	0	0	5.64139e-035	0	1	4	4
59	1.88082	0.10449	0	0	5.64139e-035	0	1	4	4
60	2.23492	0.09288	0	0	5.64139e-035	0	1	4	4
57	2.61224	0.075465	0	0	5.64139e-035	0	1	4	4
53	2.68771	0.0290248	0	0	5.64139e-035	0	1	4	4
60	3.21016	0.087075	0	0	5.64139e-035	0	1	4	4
56	3.6107	0.0522449	0	0	5.64139e-035	0	1	4	4
60	3.76163	0.162539	0	0	5.64139e-035	0	1	4	4
57	4.02286	0.0522447	0	0	5.64139e-035	0	1	4	4
59	4.1912	0.0928798	0	0	5.64139e-035	0	1	4	4
57	4.3015	0.0928798	0	0	5.64139e-035	0	1	4	4
58	4.45823	0.0348301	0	0	5.64139e-035	0	1	4	4
57	4.50467	0.0928798	0	0	5.64139e-035	0	1	4	4
57	4.78331	0.26703	0	0	5.64139e-035	0	1	4	4
58	5.45669	0.0580497	0	0	5.64139e-035	0	1	4	4
59	5.67147	0.10449	0	0	5.64139e-035	0	1	4	4
56	5.86884	0.0290246	0	0	5.64139e-035	0	1	4	4
60	6.06621	0.0754647	0	0	5.64139e-035	0	1	4	4
57	6.25197	0.0812697	0	0	5.64139e-035	0	1	4	4
57	6.25197	0.0870748	0	0	5.64139e-035	0	1	4	4
68	6.32744	0.01161	0	0	5.64139e-035	0	1	4	4
57	6.25197	0.0928798	0	0	5.64139e-035	0	1	4	4
68	6.32744	0.0522451	0	0	5.64139e-035	0	1	4	4
58	6.7454	0.0406351	0	0	5.64139e-035	0	1	4	4
55	6.79184	0.0986848	0	0	5.64139e-035	0	1	4	4
60	7.02984	0.15093	0	0	5.64139e-035	0	1	4	4
60	7.52327	0.168344	0	0	5.64139e-035	0	1	4	4
59	8.21406	0.116099	0	0	5.64139e-035	0	1	4	4
60	8.39401	0.0290251	0	0	5.64139e-035	0	1	4	4
58	8.89905	0.0406342	0	0	5.64139e-035	0	1	4	4
57	8.93968	0.0580502	0	0	5.64139e-035	0	1	4	4
58	9.5434	0.121905	0	0	5.64139e-035	0	1	4	4
55	9.88009	0.0754642	0	0	5.64139e-035	0	1	4	4
58	10.0426	0.145124	0	0	5.64139e-035	0	1	4	4
59	10.7741	0.0522451	0	0	5.64139e-035	0	1	4	4
58	11.0121	0.0986853	0	0	5.64139e-035	0	1	4	4
58	11.1107	0.0638542	0	0	5.64139e-035	0	1	4	4
59	11.3081	0.104489	0	0	5.64139e-035	0	1	4	4
60	11.6042	0.0638552	0	0	5.64139e-035	0	1	4	4
60	11.7725	0.0580492	0	0	5.64139e-035	0	1	4	4
61	11.9583	0.0406342	0	0	5.64139e-035	0	1	4	4
61	11.9989	0.0406351	0	0	5.64139e-035	0	1	4	4
63	12.0454	0.1161	0	0	5.64139e-035	0	1	4	4
61	12.2543	0.0580502	0	0	5.64139e-035	0	1	4	4
61	12.3124	0.0580502	0	0	5.64139e-035	0	1	4	4
60	12.4053	0.0696602	0	0	5.64139e-035	0	1	4	4
61	12.4749	0.121905	0	0	5.64139e-035	0	1	4	4
60	12.7826	0.0464392	0	0	5.64139e-035	0	1	4	4
56	13.1077	0.0348301	0	0	5.64139e-035	0	1	4	4
58	13.2644	0.0638552	0	0	5.64139e-035	0	1	4	4
59	13.6011	0.104489	0	0	5.64139e-035	0	1	4	4
57	13.7056	0.0290251	0	0	5.64139e-035	0	1	4	4
58	13.9204	0.0870752	0	0	5.64139e-035	0	1	4	4
58	14.1932	0.0696592	0	0	5.64139e-035	0	1	4	4
56	14.2861	0.16254	0	0	5.64139e-035	0	1	4	4
58	14.4486	0.121904	0	0	5.64139e-035	0	1	4	4
58	14.8608	0.0870743	0	0	5.64139e-035	0	1	4	4
57	14.9478	0.145124	0	0	5.64139e-035	0	1	4	4
59	15.093	0.156735	0	0	5.64139e-035	0	1	4	4
59	15.3194	0.13932	0	0	5.64139e-035	0	1	4	4
58	15.6096	0.0232201	0	0	5.64139e-035	0	1	4	4
59	15.7489	0.0348301	0	0	5.64139e-035	0	1	4	4
59	15.9289	0.0812702	0	0	5.64139e-035	0	1	4	4
58	16.0102	0.0580502	0	0	5.64139e-035	0	1	4	4
58	16.1437	0.0232201	0	0	5.64139e-035	0	1	4	4
58	16.1669	0.16254	0	0	5.64139e-035	0	1	4	4
59	16.3817	0.0638542	0	0	5.64139e-035	0	1	4	4
58	16.5616	0.0348301	0	0	5.64139e-035	0	1	4	4
58	16.6081	0.0928802	0	0	5.64139e-035	0	1	4	4
