midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
62	0.301859	0.336689	0	0	2.42558e-035	0	1	4	4
62	0.992653	0.325079	0	0	2.42558e-035	0	1	4	4
65	1.38739	0.168345	0	0	2.42558e-035	0	1	4	4
61	1.72989	0.423764	0	0	2.42558e-035	0	1	4	4
60	2.7922	0.208979	0	0	2.42558e-035	0	1	4	4
61	3.18113	0.110295	0	0	2.42558e-035	0	1	4	4
60	3.54104	0.145125	0	0	2.42558e-035	0	1	4	4
61	3.91256	0.255419	0	0	2.42558e-035	0	1	4	4
60	4.24925	0.18576	0	0	2.42558e-035	0	1	4	4
61	4.63819	0.18576	0	0	2.42558e-035	0	1	4	4
55	5.39283	0.179955	0	0	2.42558e-035	0	1	4	4
58	5.74694	0.20898	0	0	2.42558e-035	0	1	4	4
58	6.13587	0.0638552	0	0	2.42558e-035	0	1	4	4
57	7.54648	0.13932	0	0	2.42558e-035	0	1	4	4
53	8.63202	0.179955	0	0	2.42558e-035	0	1	4	4
57	8.98612	0.644354	0	0	2.42558e-035	0	1	4	4
58	12.5272	0.0928793	0	0	2.42558e-035	0	1	4	4
58	12.8813	0.0522451	0	0	2.42558e-035	0	1	4	4
62	13.1947	0.249614	0	0	2.42558e-035	0	1	4	4
60	13.5895	0.20898	0	0	2.42558e-035	0	1	4	4
60	14.0655	0.16254	0	0	2.42558e-035	0	1	4	4
61	14.228	0.203175	0	0	2.42558e-035	0	1	4	4
57	14.6692	0.191566	0	0	2.42558e-035	0	1	4	4
58	15.4471	0.278639	0	0	2.42558e-035	0	1	4	4
58	15.7257	0.133515	0	0	2.42558e-035	0	1	4	4
58	15.8592	0.116099	0	0	2.42558e-035	0	1	4	4
59	16.0218	0.133514	0	0	2.42558e-035	0	1	4	4
60	16.1553	0.0986843	0	0	2.42558e-035	0	1	4	4
59	16.5036	0.16254	0	0	2.42558e-035	0	1	4	4
61	16.9215	0.12771	0	0	2.42558e-035	0	1	4	4
59	17.2408	0.214785	0	0	2.42558e-035	0	1	4	4
54	17.6356	0.1161	0	0	2.42558e-035	0	1	4	4
54	18.3902	0.0348301	0	0	2.42558e-035	0	1	4	4
54	18.4483	0.121904	0	0	2.42558e-035	0	1	4	4
57	18.6805	0.284445	0	0	2.42558e-035	0	1	4	4
58	20.1665	0.162539	0	0	2.42558e-035	0	1	4	4
59	20.5671	0.0986862	0	0	2.42558e-035	0	1	4	4
58	20.8922	0.110294	0	0	2.42558e-035	0	1	4	4
57	21.223	0.0638561	0	0	2.42558e-035	0	1	4	4
56	21.2869	0.197369	0	0	2.42558e-035	0	1	4	4
55	21.6468	0.168344	0	0	2.42558e-035	0	1	4	4
53	21.9661	0.795284	0	0	2.42558e-035	0	1	4	4
58	27.0164	0.18576	0	0	2.42558e-035	0	1	4	4
58	27.3647	0.168344	0	0	2.42558e-035	0	1	4	4
62	27.7478	0.267031	0	0	2.42558e-035	0	1	4	4
60	28.0903	0.15093	0	0	2.42558e-035	0	1	4	4
63	28.8044	0.185759	0	0	2.42558e-035	0	1	4	4
61	29.1991	0.319273	0	0	2.42558e-035	0	1	4	4
