midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
67	0.818503	0.0232199	0	0	2.48234e-035	0	1	4	4
71	1.01007	0.0232199	0	0	2.48234e-035	0	1	4	4
65	2.16526	0.0290248	0	0	2.48234e-035	0	1	4	4
71	2.50195	0.0232201	0	0	2.48234e-035	0	1	4	4
71	2.67029	0.0232198	0	0	2.48234e-035	0	1	4	4
68	3.22177	0.0232201	0	0	2.48234e-035	0	1	4	4
65	3.33787	0.0232198	0	0	2.48234e-035	0	1	4	4
63	3.43075	0.0232201	0	0	2.48234e-035	0	1	4	4
63	3.74422	0.0232198	0	0	2.48234e-035	0	1	4	4
64	3.86032	0.0232198	0	0	2.48234e-035	0	1	4	4
64	3.88934	0.0348299	0	0	2.48234e-035	0	1	4	4
68	4.21442	0.0232201	0	0	2.48234e-035	0	1	4	4
62	4.3015	0.0232201	0	0	2.48234e-035	0	1	4	4
62	4.45243	0.0232196	0	0	2.48234e-035	0	1	4	4
65	5.27093	0.0290246	0	0	2.48234e-035	0	1	4	4
61	5.29995	0.0290251	0	0	2.48234e-035	0	1	4	4
62	5.48571	0.0290251	0	0	2.48234e-035	0	1	4	4
57	6.6351	0.0232201	0	0	2.48234e-035	0	1	4	4
60	6.65832	0.0696597	0	0	2.48234e-035	0	1	4	4
60	6.72798	0.1161	0	0	2.48234e-035	0	1	4	4
60	6.84408	0.0348301	0	0	2.48234e-035	0	1	4	4
61	6.87891	0.0870748	0	0	2.48234e-035	0	1	4	4
63	6.96599	0.0522451	0	0	2.48234e-035	0	1	4	4
61	7.01823	0.0406346	0	0	2.48234e-035	0	1	4	4
60	7.05887	0.0232201	0	0	2.48234e-035	0	1	4	4
51	10.5883	0.249615	0	0	2.48234e-035	0	1	4	4
63	10.9018	0.0232201	0	0	2.48234e-035	0	1	4	4
63	10.9946	0.0696602	0	0	2.48234e-035	0	1	4	4
63	11.0643	0.0348301	0	0	2.48234e-035	0	1	4	4
63	11.1049	0.121904	0	0	2.48234e-035	0	1	4	4
63	11.2385	0.121905	0	0	2.48234e-035	0	1	4	4
63	11.3604	0.284444	0	0	2.48234e-035	0	1	4	4
63	11.6448	0.412154	0	0	2.48234e-035	0	1	4	4
63	12.1092	0.145124	0	0	2.48234e-035	0	1	4	4
63	12.2659	0.0812702	0	0	2.48234e-035	0	1	4	4
61	12.4633	0.1161	0	0	2.48234e-035	0	1	4	4
61	12.6491	0.0232201	0	0	2.48234e-035	0	1	4	4
61	12.6781	0.0232201	0	0	2.48234e-035	0	1	4	4
61	12.7071	0.661769	0	0	2.48234e-035	0	1	4	4
61	13.3689	0.0522451	0	0	2.48234e-035	0	1	4	4
61	13.4734	0.0348301	0	0	2.48234e-035	0	1	4	4
61	13.514	0.162539	0	0	2.48234e-035	0	1	4	4
61	13.6766	0.0754652	0	0	2.48234e-035	0	1	4	4
61	13.8043	0.0522442	0	0	2.48234e-035	0	1	4	4
61	13.8681	0.168345	0	0	2.48234e-035	0	1	4	4
61	14.0365	0.0406342	0	0	2.48234e-035	0	1	4	4
61	14.1351	0.400544	0	0	2.48234e-035	0	1	4	4
61	14.5879	0.563084	0	0	2.48234e-035	0	1	4	4
61	15.151	0.0290251	0	0	2.48234e-035	0	1	4	4
61	15.2149	0.0754642	0	0	2.48234e-035	0	1	4	4
61	15.2903	0.121905	0	0	2.48234e-035	0	1	4	4
61	15.4122	0.0696592	0	0	2.48234e-035	0	1	4	4
61	15.4819	0.0290251	0	0	2.48234e-035	0	1	4	4
61	15.7257	0.0986853	0	0	2.48234e-035	0	1	4	4
58	16.1088	1.41061	0	0	2.48234e-035	0	1	4	4
57	17.5601	0.0406342	0	0	2.48234e-035	0	1	4	4
57	17.6065	0.0870743	0	0	2.48234e-035	0	1	4	4
57	17.6936	0.0290241	0	0	2.48234e-035	0	1	4	4
57	17.7284	0.121904	0	0	2.48234e-035	0	1	4	4
61	18.1696	0.0870743	0	0	2.48234e-035	0	1	4	4
61	18.2799	0.179955	0	0	2.48234e-035	0	1	4	4
61	18.4599	0.0638542	0	0	2.48234e-035	0	1	4	4
63	19.0288	0.0464382	0	0	2.48234e-035	0	1	4	4
63	19.5396	0.0522461	0	0	2.48234e-035	0	1	4	4
61	20.033	0.110294	0	0	2.48234e-035	0	1	4	4
63	20.1433	0.0870743	0	0	2.48234e-035	0	1	4	4
65	20.2768	0.0290241	0	0	2.48234e-035	0	1	4	4
66	20.3697	0.168344	0	0	2.48234e-035	0	1	4	4
66	20.5613	0.121904	0	0	2.48234e-035	0	1	4	4
66	20.7122	0.15093	0	0	2.48234e-035	0	1	4	4
66	20.8631	0.16254	0	0	2.48234e-035	0	1	4	4
66	21.0257	0.0464401	0	0	2.48234e-035	0	1	4	4
63	21.0721	0.0232201	0	0	2.48234e-035	0	1	4	4
63	21.2288	0.0522442	0	0	2.48234e-035	0	1	4	4
63	21.5829	0.0696602	0	0	2.48234e-035	0	1	4	4
63	21.7281	0.0696602	0	0	2.48234e-035	0	1	4	4
63	22.0822	0.0638542	0	0	2.48234e-035	0	1	4	4
62	22.2621	0.0348301	0	0	2.48234e-035	0	1	4	4
63	22.5408	0.104488	0	0	2.48234e-035	0	1	4	4
63	22.7672	0.0406361	0	0	2.48234e-035	0	1	4	4
63	23.0922	0.0754642	0	0	2.48234e-035	0	1	4	4
62	23.2664	0.0522461	0	0	2.48234e-035	0	1	4	4
63	23.6031	0.0406361	0	0	2.48234e-035	0	1	4	4
62	23.7714	0.0580482	0	0	2.48234e-035	0	1	4	4
63	24.1139	0.0522461	0	0	2.48234e-035	0	1	4	4
62	24.2881	0.0464401	0	0	2.48234e-035	0	1	4	4
63	24.6248	0.0406342	0	0	2.48234e-035	0	1	4	4
51	24.7699	0.348299	0	0	2.48234e-035	0	1	4	4
51	25.1182	0.499229	0	0	2.48234e-035	0	1	4	4
51	25.7509	0.203175	0	0	2.48234e-035	0	1	4	4
51	26.0528	0.238005	0	0	2.48234e-035	0	1	4	4
51	26.3082	0.10449	0	0	2.48234e-035	0	1	4	4
51	26.4127	0.0696583	0	0	2.48234e-035	0	1	4	4
52	26.4824	0.029026	0	0	2.48234e-035	0	1	4	4
75	26.5114	0.0928802	0	0	2.48234e-035	0	1	4	4
75	26.6681	0.0290241	0	0	2.48234e-035	0	1	4	4
72	26.6971	0.0812702	0	0	2.48234e-035	0	1	4	4
72	26.7784	0.029026	0	0	2.48234e-035	0	1	4	4
