midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
57	0.893968	0.029025	0	0	4.96466e-035	0	1	4	4
58	0.940408	0.0232199	0	0	4.96466e-035	0	1	4	4
57	1.14358	0.0754648	0	0	4.96466e-035	0	1	4	4
61	1.30032	0.0232199	0	0	4.96466e-035	0	1	4	4
62	1.60798	0.0232199	0	0	4.96466e-035	0	1	4	4
57	1.70086	0.0232199	0	0	4.96466e-035	0	1	4	4
57	1.93887	0.040635	0	0	4.96466e-035	0	1	4	4
57	2.16526	0.0580499	0	0	4.96466e-035	0	1	4	4
57	2.42068	0.0406349	0	0	4.96466e-035	0	1	4	4
57	2.67029	0.0696599	0	0	4.96466e-035	0	1	4	4
57	2.9083	0.0696599	0	0	4.96466e-035	0	1	4	4
64	3.9532	0.0232198	0	0	4.96466e-035	0	1	4	4
63	4.40018	0.0232201	0	0	4.96466e-035	0	1	4	4
57	4.46404	0.0406351	0	0	4.96466e-035	0	1	4	4
56	4.5337	0.0406346	0	0	4.96466e-035	0	1	4	4
57	4.70785	0.0812697	0	0	4.96466e-035	0	1	4	4
57	5.4683	0.0290246	0	0	4.96466e-035	0	1	4	4
57	5.51474	0.0348301	0	0	4.96466e-035	0	1	4	4
59	5.68889	0.0348301	0	0	4.96466e-035	0	1	4	4
57	5.95011	0.0232201	0	0	4.96466e-035	0	1	4	4
61	6.15909	0.0290251	0	0	4.96466e-035	0	1	4	4
57	6.22875	0.0348301	0	0	4.96466e-035	0	1	4	4
57	6.46095	0.0522447	0	0	4.96466e-035	0	1	4	4
62	7.43039	0.0232196	0	0	4.96466e-035	0	1	4	4
57	7.70322	0.0406346	0	0	4.96466e-035	0	1	4	4
57	7.94122	0.0348296	0	0	4.96466e-035	0	1	4	4
56	8.01088	0.0464401	0	0	4.96466e-035	0	1	4	4
55	8.3824	0.0290251	0	0	4.96466e-035	0	1	4	4
57	8.44045	0.0232201	0	0	4.96466e-035	0	1	4	4
55	8.53333	0.0696602	0	0	4.96466e-035	0	1	4	4
55	8.6146	0.0522451	0	0	4.96466e-035	0	1	4	4
56	8.85841	0.0290251	0	0	4.96466e-035	0	1	4	4
56	8.95129	0.0348301	0	0	4.96466e-035	0	1	4	4
55	9.01515	0.0754652	0	0	4.96466e-035	0	1	4	4
55	9.11383	0.0406342	0	0	4.96466e-035	0	1	4	4
57	9.69433	0.0928793	0	0	4.96466e-035	0	1	4	4
56	10.2052	0.0638552	0	0	4.96466e-035	0	1	4	4
56	10.449	0.0580502	0	0	4.96466e-035	0	1	4	4
56	11.4707	0.0522451	0	0	4.96466e-035	0	1	4	4
57	12.2079	0.0870752	0	0	4.96466e-035	0	1	4	4
56	12.7013	0.0290251	0	0	4.96466e-035	0	1	4	4
56	12.9509	0.0522451	0	0	4.96466e-035	0	1	4	4
57	13.2063	0.0580492	0	0	4.96466e-035	0	1	4	4
57	13.961	0.0580502	0	0	4.96466e-035	0	1	4	4
60	14.1758	0.0232201	0	0	4.96466e-035	0	1	4	4
58	14.228	0.0348291	0	0	4.96466e-035	0	1	4	4
57	14.9769	0.0754652	0	0	4.96466e-035	0	1	4	4
57	15.2323	0.0232201	0	0	4.96466e-035	0	1	4	4
57	15.4413	0.0232201	0	0	4.96466e-035	0	1	4	4
57	15.4761	0.0464401	0	0	4.96466e-035	0	1	4	4
57	15.7373	0.0406351	0	0	4.96466e-035	0	1	4	4
61	16.1959	0.0232201	0	0	4.96466e-035	0	1	4	4
59	16.2714	0.0232201	0	0	4.96466e-035	0	1	4	4
57	16.492	0.0696602	0	0	4.96466e-035	0	1	4	4
57	16.7416	0.0348301	0	0	4.96466e-035	0	1	4	4
57	16.9854	0.0638542	0	0	4.96466e-035	0	1	4	4
57	17.2466	0.0232201	0	0	4.96466e-035	0	1	4	4
57	17.4962	0.0696602	0	0	4.96466e-035	0	1	4	4
57	17.7458	0.0696602	0	0	4.96466e-035	0	1	4	4
57	18.2683	0.0522442	0	0	4.96466e-035	0	1	4	4
57	18.5063	0.0406342	0	0	4.96466e-035	0	1	4	4
57	18.7617	0.0522461	0	0	4.96466e-035	0	1	4	4
57	19.0113	0.0928802	0	0	4.96466e-035	0	1	4	4
57	19.3422	0.0232201	0	0	4.96466e-035	0	1	4	4
64	19.4061	0.029026	0	0	4.96466e-035	0	1	4	4
57	19.795	0.0638542	0	0	4.96466e-035	0	1	4	4
62	19.9576	0.029026	0	0	4.96466e-035	0	1	4	4
62	22.564	0.0232201	0	0	4.96466e-035	0	1	4	4
57	22.802	0.0522461	0	0	4.96466e-035	0	1	4	4
64	23.4986	0.0232201	0	0	4.96466e-035	0	1	4	4
63	23.5218	0.0290241	0	0	4.96466e-035	0	1	4	4
59	23.6902	0.0348301	0	0	4.96466e-035	0	1	4	4
57	24.0559	0.0580502	0	0	4.96466e-035	0	1	4	4
62	24.172	0.0348301	0	0	4.96466e-035	0	1	4	4
57	24.5667	0.0696602	0	0	4.96466e-035	0	1	4	4
63	24.6828	0.0232201	0	0	4.96466e-035	0	1	4	4
57	24.8047	0.0290241	0	0	4.96466e-035	0	1	4	4
56	24.8337	0.0348301	0	0	4.96466e-035	0	1	4	4
59	25.1588	0.0232201	0	0	4.96466e-035	0	1	4	4
57	25.571	0.0406361	0	0	4.96466e-035	0	1	4	4
62	26.0528	0.0232201	0	0	4.96466e-035	0	1	4	4
57	26.3488	0.029026	0	0	4.96466e-035	0	1	4	4
58	26.581	0.0232201	0	0	4.96466e-035	0	1	4	4
57	26.6159	0.0348282	0	0	4.96466e-035	0	1	4	4
57	26.8481	0.0232201	0	0	4.96466e-035	0	1	4	4
57	26.8713	0.0348301	0	0	4.96466e-035	0	1	4	4
57	27.0919	0.0232201	0	0	4.96466e-035	0	1	4	4
56	27.1209	0.0348301	0	0	4.96466e-035	0	1	4	4
63	27.2776	0.0232201	0	0	4.96466e-035	0	1	4	4
57	27.3531	0.0522461	0	0	4.96466e-035	0	1	4	4
