midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
57	0.0406349	0.156735	0	0	0	0	1	4	4
57	0.313469	0.0986848	0	0	0	0	1	4	4
59	0.499229	0.0406349	0	0	0	0	1	4	4
58	0.563084	0.0986848	0	0	0	0	1	4	4
58	0.661769	0.0522449	0	0	0	0	1	4	4
57	0.801088	0.029025	0	0	0	0	1	4	4
57	0.893968	0.12771	0	0	0	0	1	4	4
57	1.23066	0.0522449	0	0	0	0	1	4	4
57	1.28871	0.029025	0	0	0	0	1	4	4
56	1.41642	0.0348299	0	0	0	0	1	4	4
58	1.48027	0.0464399	0	0	0	0	1	4	4
58	1.53252	0.0522449	0	0	0	0	1	4	4
57	1.59057	0.0464399	0	0	0	0	1	4	4
57	1.63701	0.040635	0	0	0	0	1	4	4
56	1.8634	0.029025	0	0	0	0	1	4	4
57	1.89823	0.20898	0	0	0	0	1	4	4
63	2.37424	0.0232198	0	0	0	0	1	4	4
57	2.47293	0.0522449	0	0	0	0	1	4	4
56	2.54839	0.0406349	0	0	0	0	1	4	4
58	3.11728	0.0580499	0	0	0	0	1	4	4
57	3.36109	0.075465	0	0	0	0	1	4	4
57	3.43655	0.0580499	0	0	0	0	1	4	4
56	3.51202	0.17415	0	0	0	0	1	4	4
56	4.37696	0.0638552	0	0	0	0	1	4	4
57	4.44082	0.0232196	0	0	0	0	1	4	4
57	4.48145	0.0348301	0	0	0	0	1	4	4
57	4.5395	0.110295	0	0	0	0	1	4	4
57	4.78331	0.15093	0	0	0	0	1	4	4
57	5.3522	0.150929	0	0	0	0	1	4	4
59	5.75274	0.1161	0	0	0	0	1	4	4
57	6.00236	0.0754652	0	0	0	0	1	4	4
57	6.07782	0.191565	0	0	0	0	1	4	4
57	6.26939	0.191565	0	0	0	0	1	4	4
57	6.75701	0.0348301	0	0	0	0	1	4	4
57	6.95438	0.0812697	0	0	0	0	1	4	4
57	7.2156	0.0754647	0	0	0	0	1	4	4
55	7.51746	0.0464396	0	0	0	0	1	4	4
55	7.5639	0.0348301	0	0	0	0	1	4	4
57	7.67419	0.16254	0	0	0	0	1	4	4
57	7.95283	0.0754652	0	0	0	0	1	4	4
56	8.59138	0.162539	0	0	0	0	1	4	4
57	9.09061	0.0870743	0	0	0	0	1	4	4
55	9.35184	0.13932	0	0	0	0	1	4	4
57	9.85107	0.0290251	0	0	0	0	1	4	4
57	9.97878	0.0232201	0	0	0	0	1	4	4
57	10.0252	0.0522451	0	0	0	0	1	4	4
58	10.5535	0.0290241	0	0	0	0	1	4	4
56	10.687	0.133514	0	0	0	0	1	4	4
60	10.9946	0.17415	0	0	0	0	1	4	4
60	11.2849	0.0580502	0	0	0	0	1	4	4
62	11.7029	0.0348301	0	0	0	0	1	4	4
62	11.7609	0.150929	0	0	0	0	1	4	4
60	11.9118	0.0696602	0	0	0	0	1	4	4
71	12.0454	0.0232201	0	0	0	0	1	4	4
61	12.2717	0.133514	0	0	0	0	1	4	4
61	12.4053	0.0464401	0	0	0	0	1	4	4
61	12.4517	0.0348301	0	0	0	0	1	4	4
