midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
62	0.19737	0.02322	0	0	0	0	1	4	4
62	0.24381	0.0290249	0	0	0	0	1	4	4
62	0.296054	0.0754648	0	0	0	0	1	4	4
62	0.371519	0.0870748	0	0	0	0	1	4	4
62	0.499229	0.0580499	0	0	0	0	1	4	4
62	0.557279	0.029025	0	0	0	0	1	4	4
62	0.586304	0.0406349	0	0	0	0	1	4	4
62	0.626939	0.029025	0	0	0	0	1	4	4
62	0.667574	0.029025	0	0	0	0	1	4	4
62	0.708209	0.0348299	0	0	0	0	1	4	4
62	0.760454	0.0232199	0	0	0	0	1	4	4
63	0.783673	0.0406349	0	0	0	0	1	4	4
62	0.911383	0.0348299	0	0	0	0	1	4	4
61	0.946213	0.029025	0	0	0	0	1	4	4
60	0.975238	0.029025	0	0	0	0	1	4	4
62	1.07973	0.0348299	0	0	0	0	1	4	4
57	1.11456	0.03483	0	0	0	0	1	4	4
56	1.161	0.0522449	0	0	0	0	1	4	4
55	1.21324	0.0870748	0	0	0	0	1	4	4
55	1.30032	0.03483	0	0	0	0	1	4	4
55	1.36417	0.0638548	0	0	0	0	1	4	4
55	1.42803	0.03483	0	0	0	0	1	4	4
55	1.52671	0.133515	0	0	0	0	1	4	4
55	1.68345	0.0522449	0	0	0	0	1	4	4
55	1.96789	0.040635	0	0	0	0	1	4	4
55	2.01433	0.0406349	0	0	0	0	1	4	4
55	2.05497	0.0406349	0	0	0	0	1	4	4
55	2.13624	0.0348301	0	0	0	0	1	4	4
55	2.17687	0.0232198	0	0	0	0	1	4	4
57	2.25234	0.0232201	0	0	0	0	1	4	4
57	2.46712	0.0290248	0	0	0	0	1	4	4
57	2.61224	0.0232201	0	0	0	0	1	4	4
62	2.61224	0.0580499	0	0	0	0	1	4	4
55	2.90249	0.0290251	0	0	0	0	1	4	4
55	3.34948	0.0464399	0	0	0	0	1	4	4
55	3.66295	0.0232198	0	0	0	0	1	4	4
63	3.68617	0.0464399	0	0	0	0	1	4	4
48	3.97642	0.10449	0	0	0	0	1	4	4
57	4.28408	0.0232201	0	0	0	0	1	4	4
57	4.44662	0.0522447	0	0	0	0	1	4	4
57	4.62658	0.0348301	0	0	0	0	1	4	4
56	4.71946	0.0232201	0	0	0	0	1	4	4
57	4.8878	0.0464401	0	0	0	0	1	4	4
57	4.98649	0.0232201	0	0	0	0	1	4	4
57	5.14902	0.0232201	0	0	0	0	1	4	4
57	5.28834	0.0232201	0	0	0	0	1	4	4
58	5.36381	0.0232196	0	0	0	0	1	4	4
57	5.60181	0.0348301	0	0	0	0	1	4	4
57	5.65986	0.0290246	0	0	0	0	1	4	4
57	5.75274	0.0580497	0	0	0	0	1	4	4
57	5.85723	0.0406346	0	0	0	0	1	4	4
57	5.89787	0.0348301	0	0	0	0	1	4	4
57	5.99075	0.0754647	0	0	0	0	1	4	4
55	6.06621	0.0232201	0	0	0	0	1	4	4
57	6.57125	0.0348301	0	0	0	0	1	4	4
