midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
4294967295	1.99111	0.01161	0	0	3.06538e-035	0	1	4	4
73	2.10141	0.0232201	0	0	3.06538e-035	0	1	4	4
70	2.22912	0.0290251	0	0	3.06538e-035	0	1	4	4
70	2.90249	0.0232201	0	0	3.06538e-035	0	1	4	4
70	3.0244	0.0232201	0	0	3.06538e-035	0	1	4	4
61	3.61651	0.0580499	0	0	3.06538e-035	0	1	4	4
65	4.00544	0.0290251	0	0	3.06538e-035	0	1	4	4
68	4.05769	0.0348301	0	0	3.06538e-035	0	1	4	4
68	4.26086	0.0232201	0	0	3.06538e-035	0	1	4	4
65	4.47565	0.0232201	0	0	3.06538e-035	0	1	4	4
65	4.66141	0.0232196	0	0	3.06538e-035	0	1	4	4
64	5.47991	0.0290246	0	0	3.06538e-035	0	1	4	4
64	5.57279	0.0232196	0	0	3.06538e-035	0	1	4	4
66	5.59601	0.0232201	0	0	3.06538e-035	0	1	4	4
61	5.77016	0.0464396	0	0	3.06538e-035	0	1	4	4
63	6.24036	0.0232201	0	0	3.06538e-035	0	1	4	4
62	6.53642	0.0232201	0	0	3.06538e-035	0	1	4	4
65	6.57705	0.0406346	0	0	3.06538e-035	0	1	4	4
65	6.65252	0.0232201	0	0	3.06538e-035	0	1	4	4
61	6.82086	0.0290251	0	0	3.06538e-035	0	1	4	4
62	7.49424	0.0232201	0	0	3.06538e-035	0	1	4	4
62	7.66258	0.0348301	0	0	3.06538e-035	0	1	4	4
62	8.50431	0.0232191	0	0	3.06538e-035	0	1	4	4
65	8.7249	0.0290251	0	0	3.06538e-035	0	1	4	4
57	8.92807	0.0232201	0	0	3.06538e-035	0	1	4	4
64	8.97451	0.0232201	0	0	3.06538e-035	0	1	4	4
65	9.13125	0.0232201	0	0	3.06538e-035	0	1	4	4
62	9.35764	0.0290251	0	0	3.06538e-035	0	1	4	4
58	9.48535	0.0232201	0	0	3.06538e-035	0	1	4	4
56	9.61306	0.0406351	0	0	3.06538e-035	0	1	4	4
58	9.79302	0.0232201	0	0	3.06538e-035	0	1	4	4
56	9.90912	0.0290251	0	0	3.06538e-035	0	1	4	4
61	10.1819	0.0406351	0	0	3.06538e-035	0	1	4	4
62	10.5419	0.0290241	0	0	3.06538e-035	0	1	4	4
59	10.6057	0.0232201	0	0	3.06538e-035	0	1	4	4
61	10.8495	0.0290251	0	0	3.06538e-035	0	1	4	4
61	11.6912	0.0290251	0	0	3.06538e-035	0	1	4	4
61	11.877	0.0986853	0	0	3.06538e-035	0	1	4	4
61	11.9873	0.0348291	0	0	3.06538e-035	0	1	4	4
67	12.2485	0.0232201	0	0	3.06538e-035	0	1	4	4
63	12.6026	0.0232191	0	0	3.06538e-035	0	1	4	4
62	13.0786	0.0232201	0	0	3.06538e-035	0	1	4	4
56	13.247	0.0406351	0	0	3.06538e-035	0	1	4	4
57	13.3921	0.0232201	0	0	3.06538e-035	0	1	4	4
65	13.5546	0.0348301	0	0	3.06538e-035	0	1	4	4
55	13.6243	0.0290241	0	0	3.06538e-035	0	1	4	4
70	13.6533	0.0290251	0	0	3.06538e-035	0	1	4	4
61	13.8391	0.0290251	0	0	3.06538e-035	0	1	4	4
63	13.9784	0.0290251	0	0	3.06538e-035	0	1	4	4
57	14.8376	0.0522442	0	0	3.06538e-035	0	1	4	4
62	14.9072	0.0464401	0	0	3.06538e-035	0	1	4	4
56	15.3716	0.0232201	0	0	3.06538e-035	0	1	4	4
65	15.5458	0.0232201	0	0	3.06538e-035	0	1	4	4
61	15.5922	0.0290251	0	0	3.06538e-035	0	1	4	4
60	16.0972	0.0232201	0	0	3.06538e-035	0	1	4	4
58	16.254	0.0232201	0	0	3.06538e-035	0	1	4	4
56	16.5907	0.0464382	0	0	3.06538e-035	0	1	4	4
59	16.939	0.0348301	0	0	3.06538e-035	0	1	4	4
