midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
63	0.121905	0.0986848	0	0	0	0	1	4	4
64	0.255419	0.0348299	0	0	0	0	1	4	4
68	0.284444	0.0986848	0	0	0	0	1	4	4
63	0.522449	0.0638549	0	0	0	0	1	4	4
66	0.586304	0.0812699	0	0	0	0	1	4	4
71	1.7473	0.0638548	0	0	0	0	1	4	4
66	1.82277	0.0986848	0	0	0	0	1	4	4
66	1.93306	0.0290248	0	0	0	0	1	4	4
68	1.9795	0.110295	0	0	0	0	1	4	4
63	2.22912	0.0348301	0	0	0	0	1	4	4
66	2.26395	0.0870748	0	0	0	0	1	4	4
68	2.39746	0.0928798	0	0	0	0	1	4	4
63	2.63546	0.110295	0	0	0	0	1	4	4
63	2.87927	0.214785	0	0	0	0	1	4	4
63	3.12889	0.0928798	0	0	0	0	1	4	4
64	3.22177	0.0406349	0	0	0	0	1	4	4
64	3.2624	0.0348301	0	0	0	0	1	4	4
64	3.30304	0.0638547	0	0	0	0	1	4	4
66	3.4888	0.179955	0	0	0	0	1	4	4
64	4.05769	0.0290251	0	0	0	0	1	4	4
68	4.08671	0.12771	0	0	0	0	1	4	4
64	4.25506	0.0580502	0	0	0	0	1	4	4
64	4.31311	0.0232201	0	0	0	0	1	4	4
63	4.34794	0.0696597	0	0	0	0	1	4	4
64	4.48145	0.0232201	0	0	0	0	1	4	4
68	4.50467	0.10449	0	0	0	0	1	4	4
63	4.74268	0.0580497	0	0	0	0	1	4	4
63	4.80073	0.0290251	0	0	0	0	1	4	4
68	4.85297	0.0986848	0	0	0	0	1	4	4
68	5.95592	0.121905	0	0	0	0	1	4	4
68	6.17651	0.0928798	0	0	0	0	1	4	4
63	6.43773	0.0290251	0	0	0	0	1	4	4
63	6.46676	0.0290251	0	0	0	0	1	4	4
68	6.60027	0.0754647	0	0	0	0	1	4	4
63	6.83828	0.0232201	0	0	0	0	1	4	4
63	6.8615	0.0522451	0	0	0	0	1	4	4
68	6.98921	0.0928798	0	0	0	0	1	4	4
68	7.11111	0.127709	0	0	0	0	1	4	4
68	7.36653	0.10449	0	0	0	0	1	4	4
66	7.61034	0.121905	0	0	0	0	1	4	4
69	7.86576	0.0754652	0	0	0	0	1	4	4
64	7.94122	0.0638547	0	0	0	0	1	4	4
69	8.13859	0.0754652	0	0	0	0	1	4	4
68	8.25469	0.0870743	0	0	0	0	1	4	4
64	8.44626	0.0522451	0	0	0	0	1	4	4
64	8.63782	0.0406351	0	0	0	0	1	4	4
68	8.67846	0.0812693	0	0	0	0	1	4	4
68	8.75973	0.0290251	0	0	0	0	1	4	4
63	8.90485	0.0464392	0	0	0	0	1	4	4
63	8.95129	0.0464401	0	0	0	0	1	4	4
64	9.09061	0.0928793	0	0	0	0	1	4	4
64	9.35184	0.0638552	0	0	0	0	1	4	4
63	9.6595	0.0464401	0	0	0	0	1	4	4
66	10.1239	0.0696592	0	0	0	0	1	4	4
71	10.3097	0.0464392	0	0	0	0	1	4	4
68	10.3561	0.110295	0	0	0	0	1	4	4
66	10.6522	0.0754652	0	0	0	0	1	4	4
64	10.7392	0.0232191	0	0	0	0	1	4	4
68	10.7683	0.0348301	0	0	0	0	1	4	4
68	10.8089	0.0928802	0	0	0	0	1	4	4
63	10.983	0.0928802	0	0	0	0	1	4	4
66	11.1398	0.0754642	0	0	0	0	1	4	4
63	11.2675	0.156734	0	0	0	0	1	4	4
63	11.5171	0.0406351	0	0	0	0	1	4	4
63	11.5635	0.0290241	0	0	0	0	1	4	4
64	11.6564	0.0986853	0	0	0	0	1	4	4
66	11.7725	0.127709	0	0	0	0	1	4	4
66	11.9118	0.272835	0	0	0	0	1	4	4
71	13.1483	0.110294	0	0	0	0	1	4	4
71	13.4385	0.0406351	0	0	0	0	1	4	4
71	13.6185	0.0812693	0	0	0	0	1	4	4
66	13.6998	0.0638552	0	0	0	0	1	4	4
57	14.2977	0.121905	0	0	0	0	1	4	4
75	14.5473	0.0232201	0	0	0	0	1	4	4
56	14.5415	0.116099	0	0	0	0	1	4	4
60	14.6866	0.0232201	0	0	0	0	1	4	4
58	14.7098	0.0928802	0	0	0	0	1	4	4
58	14.9711	0.104489	0	0	0	0	1	4	4
53	15.4587	0.139319	0	0	0	0	1	4	4
60	15.6793	0.0638542	0	0	0	0	1	4	4
58	16.0276	0.0754662	0	0	0	0	1	4	4
55	16.103	0.0348301	0	0	0	0	1	4	4
59	16.2366	0.0638542	0	0	0	0	1	4	4
60	16.4455	0.13932	0	0	0	0	1	4	4
60	16.6081	0.0986843	0	0	0	0	1	4	4
62	16.7996	0.0696602	0	0	0	0	1	4	4
58	17.0551	0.203175	0	0	0	0	1	4	4
55	17.2582	0.0348301	0	0	0	0	1	4	4
