midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
56	0.12771	0.0464399	0	0	0	0	1	4	4
56	0.17415	0.16254	0	0	0	0	1	4	4
58	0.621134	0.0870748	0	0	0	0	1	4	4
56	1.0449	0.0464399	0	0	0	0	1	4	4
55	1.1668	0.0232201	0	0	0	0	1	4	4
54	1.19583	0.0986848	0	0	0	0	1	4	4
58	1.42222	0.0696599	0	0	0	0	1	4	4
58	1.99111	0.0348299	0	0	0	0	1	4	4
57	2.02594	0.0348301	0	0	0	0	1	4	4
53	2.24073	0.0348301	0	0	0	0	1	4	4
55	2.29297	0.0232201	0	0	0	0	1	4	4
57	2.40907	0.0232201	0	0	0	0	1	4	4
56	2.4439	0.0522449	0	0	0	0	1	4	4
55	2.49615	0.0580499	0	0	0	0	1	4	4
55	2.55419	0.0696599	0	0	0	0	1	4	4
55	2.82703	0.0870748	0	0	0	0	1	4	4
58	3.11147	0.0522449	0	0	0	0	1	4	4
57	3.55265	0.0290248	0	0	0	0	1	4	4
57	3.58748	0.0406349	0	0	0	0	1	4	4
57	3.63392	0.08127	0	0	0	0	1	4	4
60	3.96481	0.0290248	0	0	0	0	1	4	4
59	4.03447	0.0522447	0	0	0	0	1	4	4
59	4.08671	0.0406351	0	0	0	0	1	4	4
58	4.49887	0.0986848	0	0	0	0	1	4	4
60	4.89361	0.0348301	0	0	0	0	1	4	4
60	5.15483	0.0464396	0	0	0	0	1	4	4
59	5.2361	0.0290251	0	0	0	0	1	4	4
57	5.27093	0.0464396	0	0	0	0	1	4	4
60	5.61923	0.0696597	0	0	0	0	1	4	4
55	5.74694	0.0232201	0	0	0	0	1	4	4
56	5.97914	0.0638547	0	0	0	0	1	4	4
59	6.15329	0.0348301	0	0	0	0	1	4	4
57	6.55383	0.0406351	0	0	0	0	1	4	4
56	6.59447	0.0290246	0	0	0	0	1	4	4
57	7.72063	0.0696597	0	0	0	0	1	4	4
55	8.78295	0.0232201	0	0	0	0	1	4	4
55	8.83519	0.0580502	0	0	0	0	1	4	4
74	9.20671	0.0754652	0	0	0	0	1	4	4
75	9.80463	0.0812702	0	0	0	0	1	4	4
64	10.2052	0.0580502	0	0	0	0	1	4	4
69	10.478	0.0522451	0	0	0	0	1	4	4
67	10.5302	0.0348291	0	0	0	0	1	4	4
64	10.6986	0.17415	0	0	0	0	1	4	4
70	10.8785	0.0870752	0	0	0	0	1	4	4
64	11.7145	0.0638552	0	0	0	0	1	4	4
64	11.9118	0.0406351	0	0	0	0	1	4	4
59	12.144	0.0232201	0	0	0	0	1	4	4
59	12.1731	0.0406342	0	0	0	0	1	4	4
61	12.3066	0.0232201	0	0	0	0	1	4	4
60	12.4053	0.179955	0	0	0	0	1	4	4
56	13.1889	0.0232201	0	0	0	0	1	4	4
57	13.2992	0.0580502	0	0	0	0	1	4	4
64	13.6069	0.0406342	0	0	0	0	1	4	4
57	13.8449	0.0522451	0	0	0	0	1	4	4
57	14.1061	0.1161	0	0	0	0	1	4	4
57	14.2222	0.0348291	0	0	0	0	1	4	4
