midiPitch 	 onsetSec 	 durationSec 	 onsetBeats 	 onsetBarIndex 	 onsetBar 	 durationBeats 	 velocity  	 numerator 	 denominator 
68	0.24381	0.458594	0	0	0	0	1	4	4
72	0.702404	0.168345	0	0	0	0	1	4	4
75	0.876553	0.0348299	0	0	0	0	1	4	4
74	0.998458	0.0232199	0	0	0	0	1	4	4
76	1.02168	0.0522449	0	0	0	0	1	4	4
73	1.13778	0.0580498	0	0	0	0	1	4	4
70	2.11882	0.0522449	0	0	0	0	1	4	4
70	2.17107	0.0522449	0	0	0	0	1	4	4
70	2.49034	0.08127	0	0	0	0	1	4	4
63	3.2624	0.26703	0	0	0	0	1	4	4
67	3.64553	0.0928798	0	0	0	0	1	4	4
65	3.92417	0.0406351	0	0	0	0	1	4	4
76	4.22023	0.0696597	0	0	0	0	1	4	4
67	4.55111	0.0870748	0	0	0	0	1	4	4
76	4.87039	0.0986853	0	0	0	0	1	4	4
74	5.28834	0.110295	0	0	0	0	1	4	4
66	5.60762	0.0580502	0	0	0	0	1	4	4
65	6.00816	0.3483	0	0	0	0	1	4	4
72	6.55964	0.156734	0	0	0	0	1	4	4
75	7.33751	0.10449	0	0	0	0	1	4	4
70	8.10957	0.0754652	0	0	0	0	1	4	4
63	8.35918	0.13932	0	0	0	0	1	4	4
63	8.57397	0.121905	0	0	0	0	1	4	4
65	8.91646	0.400545	0	0	0	0	1	4	4
65	9.32281	0.18576	0	0	0	0	1	4	4
73	9.90331	0.0522442	0	0	0	0	1	4	4
73	10.1123	0.0638542	0	0	0	0	1	4	4
65	10.1936	0.133515	0	0	0	0	1	4	4
72	10.4374	0.0812702	0	0	0	0	1	4	4
72	10.7624	0.15093	0	0	0	0	1	4	4
71	11.0933	0.0348301	0	0	0	0	1	4	4
72	11.1978	0.0522451	0	0	0	0	1	4	4
67	11.2849	0.116099	0	0	0	0	1	4	4
72	11.4184	0.0406351	0	0	0	0	1	4	4
66	11.6738	0.0870752	0	0	0	0	1	4	4
67	11.8422	0.0870752	0	0	0	0	1	4	4
67	11.9583	0.0638542	0	0	0	0	1	4	4
72	12.3646	0.0696592	0	0	0	0	1	4	4
63	12.6084	0.0406351	0	0	0	0	1	4	4
64	12.742	0.0754642	0	0	0	0	1	4	4
65	13.1483	0.0348301	0	0	0	0	1	4	4
70	13.4327	0.0232201	0	0	0	0	1	4	4
72	13.456	0.0232201	0	0	0	0	1	4	4
75	13.4792	0.0522451	0	0	0	0	1	4	4
67	13.8101	0.0348291	0	0	0	0	1	4	4
73	13.961	0.0232201	0	0	0	0	1	4	4
75	14.0423	0.0290251	0	0	0	0	1	4	4
75	14.2687	0.0290251	0	0	0	0	1	4	4
75	14.3035	0.0232201	0	0	0	0	1	4	4
75	14.3441	0.0580502	0	0	0	0	1	4	4
75	14.617	0.203175	0	0	0	0	1	4	4
75	14.9711	0.0928802	0	0	0	0	1	4	4
63	14.9885	0.18576	0	0	0	0	1	4	4
63	15.1742	0.0232201	0	0	0	0	1	4	4
63	15.7315	0.110295	0	0	0	0	1	4	4
63	15.9753	0.0232201	0	0	0	0	1	4	4
64	16.0624	0.0232201	0	0	0	0	1	4	4
64	16.1321	0.0232201	0	0	0	0	1	4	4
64	16.1901	0.0696602	0	0	0	0	1	4	4
60	16.5268	0.0522461	0	0	0	0	1	4	4
67	16.579	0.0290241	0	0	0	0	1	4	4
63	16.6081	0.0348301	0	0	0	0	1	4	4
63	16.6487	0.029026	0	0	0	0	1	4	4
65	16.6893	0.0348301	0	0	0	0	1	4	4
63	16.7938	0.0638542	0	0	0	0	1	4	4
63	16.8635	0.0348301	0	0	0	0	1	4	4
63	16.968	0.0232201	0	0	0	0	1	4	4
63	17.0086	0.0754642	0	0	0	0	1	4	4
62	17.0841	0.0232201	0	0	0	0	1	4	4
74	17.0899	0.197371	0	0	0	0	1	4	4
74	17.2873	0.0986843	0	0	0	0	1	4	4
74	17.3859	0.0638542	0	0	0	0	1	4	4
74	17.4498	0.10449	0	0	0	0	1	4	4
75	17.6123	0.10449	0	0	0	0	1	4	4
79	17.7807	0.0348301	0	0	0	0	1	4	4
75	17.8155	0.133514	0	0	0	0	1	4	4
72	17.949	0.191565	0	0	0	0	1	4	4
75	18.2625	0.0638561	0	0	0	0	1	4	4
72	18.338	0.0580502	0	0	0	0	1	4	4
74	18.6514	0.0348301	0	0	0	0	1	4	4
72	18.8372	0.145124	0	0	0	0	1	4	4
68	19.0055	0.0406342	0	0	0	0	1	4	4
69	19.0462	0.0812702	0	0	0	0	1	4	4
75	19.1274	0.168344	0	0	0	0	1	4	4
67	19.2958	0.13932	0	0	0	0	1	4	4
67	19.4932	0.110296	0	0	0	0	1	4	4
67	19.6034	0.0464401	0	0	0	0	1	4	4
74	19.6499	0.0406342	0	0	0	0	1	4	4
75	19.7544	0.191565	0	0	0	0	1	4	4
62	20.0504	0.0348301	0	0	0	0	1	4	4
74	20.0853	0.0580502	0	0	0	0	1	4	4
74	20.2884	0.371519	0	0	0	0	1	4	4
67	20.8167	0.17415	0	0	0	0	1	4	4
67	21.0489	0.0348301	0	0	0	0	1	4	4
79	21.0837	0.0986843	0	0	0	0	1	4	4
75	21.2753	0.0290241	0	0	0	0	1	4	4
78	21.3043	0.0986843	0	0	0	0	1	4	4
66	21.5423	0.0870743	0	0	0	0	1	4	4
67	21.7629	0.0754662	0	0	0	0	1	4	4
68	21.8384	0.116098	0	0	0	0	1	4	4
75	22.1576	0.0812702	0	0	0	0	1	4	4
72	22.2447	0.0406342	0	0	0	0	1	4	4
74	22.5117	0.354105	0	0	0	0	1	4	4
72	22.8659	0.110294	0	0	0	0	1	4	4
75	23.0052	0.278641	0	0	0	0	1	4	4
72	23.3593	0.214785	0	0	0	0	1	4	4
72	23.7366	0.179955	0	0	0	0	1	4	4
74	24.021	0.0696602	0	0	0	0	1	4	4
72	24.2649	0.150928	0	0	0	0	1	4	4
72	24.4158	0.0232201	0	0	0	0	1	4	4
72	24.4622	0.0638561	0	0	0	0	1	4	4
72	24.5493	0.0464401	0	0	0	0	1	4	4
75	24.5957	0.0986843	0	0	0	0	1	4	4
71	24.6944	0.0580502	0	0	0	0	1	4	4
67	24.7815	0.156734	0	0	0	0	1	4	4
72	24.9382	0.0754642	0	0	0	0	1	4	4
67	25.0543	0.0232201	0	0	0	0	1	4	4
75	25.1124	0.174149	0	0	0	0	1	4	4
